muni_key,year,dept,muni_rel,muni_code,muni_name,agro_strict_bob_mm,p10_agropecuario_bob_mm,rural_total_bob_mm,total_presupuesto_bob_mm,agro_share_pct,p10_share_pct,area_antropico_ha,area_natural_ha,area_total_ha,antropico_share_pct,natural_share_pct,lc_antrop_1985_kha,lc_antrop_2024_kha,lc_change_antrop_ha,lc_change_antrop_pp,gasto_agrop_por_ha_antrop,gasto_por_ha_natural
TURCO,2014,Oruro,178,1417,Turco,11.17287,11.12187,11.269011,31.264477,35.7366285065315,35.5735040762076,4009.02918497931,480677.836369773,484686.865554753,0.827137987407754,99.1728620125922,5.11734545815433,5.03551531796268,-81.8301401916524,-0.0168830942216347,2786.92658109389,23.2439882903297
TURCO,2015,Oruro,178,1417,Turco,13.596862,13.576862,13.656862,36.893463,36.8543934192353,36.8001832736602,3983.34899820563,480703.516556537,484686.865554743,0.821839682749919,99.1781603172501,5.11734545815433,5.03551531796268,-81.8301401916524,-0.0168830942216347,3413.42473534831,28.2853391574905
TURCO,2016,Oruro,178,1417,Turco,6.333984,6.333984,6.483984,22.008985,28.7790827246236,28.7790827246236,3946.73452424932,480740.131030495,484686.865554744,0.814285429363167,99.1857145706368,5.11734545815433,5.03551531796268,-81.8301401916524,-0.0168830942216347,1604.8670010823,13.1754841985476
TURCO,2017,Oruro,178,1417,Turco,0.14,0.14,0.305,9.741439,1.43715933549448,1.43715933549448,4121.97223123784,480564.8933235,484686.865554738,0.850440258272755,99.1495597417273,5.11734545815433,5.03551531796268,-81.8301401916524,-0.0168830942216347,33.9643239076256,0.291323818999314
TURCO,2018,Oruro,178,1417,Turco,2.5566,2.5126,2.9516,15.259261,16.7544155644235,16.4660660827546,4335.11972244264,480351.745832301,484686.865554744,0.894416587394198,99.1055834126058,5.11734545815433,5.03551531796268,-81.8301401916524,-0.0168830942216347,589.741498202378,5.3223497617776
TURCO,2019,Oruro,178,1417,Turco,0.861617,0.861617,1.276617,16.77901,5.13508842297609,5.13508842297609,4668.48526326299,480018.380291484,484686.865554747,0.963196157155959,99.036803842844,5.11734545815433,5.03551531796268,-81.8301401916524,-0.0168830942216347,184.560291274815,1.79496668331075
TURCO,2020,Oruro,178,1417,Turco,0.304205,0.304205,0.889938,13.495045,2.25419774443138,2.25419774443138,4862.26771002197,479824.597844717,484686.865554739,1.00317711404392,98.9968228859561,5.11734545815433,5.03551531796268,-81.8301401916524,-0.0168830942216347,62.5644283989097,0.633992090789911
TURCO,2021,Oruro,178,1417,Turco,0.48456,0.461617,0.87456,11.575365,4.1861314956375,3.98792608267644,5210.79452632446,479476.071028414,484686.865554739,1.07508473957935,98.9249152604207,5.11734545815433,5.03551531796268,-81.8301401916524,-0.0168830942216347,92.9915769182698,1.01060309216408
UMALA,2012,La Paz,41,1212,Umala,0.373678,0.343678,2.0302,17.014354,2.19625147096387,2.01992976048341,45272.4631600056,40239.885660749,85512.3488207546,52.9426027753053,47.0573972246947,44.5395772437659,55.464916226844,10925.3389830781,12.7763289556894,8.25397987910039,9.28625899065351
UMALA,2013,La Paz,41,1212,Umala,0.151376,,2.003833,13.463188,1.12436965152682,,44470.7407602496,41041.6080605059,85512.3488207554,52.0050511692362,47.9949488307638,44.5395772437659,55.464916226844,10925.3389830781,12.7763289556894,3.40394599712421,3.68835450542856
UMALA,2014,La Paz,41,1212,Umala,0.141586,,1.87978,13.114873,1.07958346222644,,45896.0039837141,39616.3448370422,85512.3488207563,53.6717849721534,46.3282150278466,44.5395772437659,55.464916226844,10925.3389830781,12.7763289556894,3.08493088091593,3.57392890692969
UMALA,2015,La Paz,41,1212,Umala,0.858786,0.7092,2.662794,24.075568,3.56704356881632,2.94572489421641,45184.9029086831,40327.4459120734,85512.3488207565,52.8402079135912,47.1597920864088,44.5395772437659,55.464916226844,10925.3389830781,12.7763289556894,19.0060384048091,21.2953233356862
UMALA,2016,La Paz,41,1212,Umala,0.277104,0.203241,2.207199,19.070914,1.45301897958325,1.06571190033157,42414.272595576,43098.07622518,85512.348820756,49.6001725838233,50.3998274161767,44.5395772437659,55.464916226844,10925.3389830781,12.7763289556894,6.53327248217156,6.42961413294133
UMALA,2017,La Paz,41,1212,Umala,0.075965,,2.085838,13.406583,0.566624620158619,,46492.2300733078,39020.1187474489,85512.3488207566,54.3690247250261,45.6309752749739,44.5395772437659,55.464916226844,10925.3389830781,12.7763289556894,1.633928935657,1.94681621785086
UMALA,2018,La Paz,41,1212,Umala,0.409032,0.331886,3.966906,19.733618,2.07276739622709,1.68183046818885,46708.7289199509,38803.6199008068,85512.3488207576,54.6222031836092,45.3777968163908,44.5395772437659,55.464916226844,10925.3389830781,12.7763289556894,8.75707837609961,10.54107841087
UMALA,2019,La Paz,41,1212,Umala,0.104471,0.054992,1.678193,17.320438,0.603166040027394,0.317497744572048,48378.3446276669,37134.0041930916,85512.3488207585,56.5746880945491,43.4253119054509,44.5395772437659,55.464916226844,10925.3389830781,12.7763289556894,2.15945793110611,2.81335132771477
UMALA,2020,La Paz,41,1212,Umala,1.849435,1.80698,3.482101,18.738266,9.86983000454791,9.64326154832043,50139.0058899126,35373.3429308422,85512.3488207548,58.6336436565561,41.3663563434439,44.5395772437659,55.464916226844,10925.3389830781,12.7763289556894,36.8861521518935,52.2832971601185
UMALA,2021,La Paz,41,1212,Umala,0.934152,0.896528,2.129609,12.675191,7.36992444532,7.07309262637541,51335.1122131497,34177.2366076051,85512.3488207549,60.0323963978055,39.9676036021945,44.5395772437659,55.464916226844,10925.3389830781,12.7763289556894,18.1971356392733,27.3325784271316
UNC IA,2012,Potosí,201,1505,Uncía,0.222872,0.022105,2.544047,30.069858,0.741180753164847,0.0735121529340112,2087.96941444701,88726.0089699471,90813.9783843941,2.2991718363104,97.7008281636896,1.05371636666871,8.91950692518911,7865.7905585204,8.66143153119729,106.741027171141,2.51191282677316
UNC IA,2013,Potosí,201,1505,Uncía,0.00477,,4.487935,46.184784,0.0103280768835035,,2146.71121552123,88667.2671688731,90813.9783843943,2.36385549197581,97.6361445080242,1.05371636666871,8.91950692518911,7865.7905585204,8.66143153119729,2.22200357715178,0.0537966281391666
UNC IA,2014,Potosí,201,1505,Uncía,0.526171,,1.29083,49.467932,1.0636607974637,,2223.49550038451,88590.4828840094,90813.9783843939,2.44840666595729,97.5515933340427,1.05371636666871,8.91950692518911,7865.7905585204,8.66143153119729,236.641360375592,5.93936259145252
UNC IA,2015,Potosí,201,1505,Uncía,1.815917,0.25,2.636508,99.962428,1.81659953277645,0.250093965304644,2296.99743253785,88516.9809518551,90813.9783843929,2.52934347046798,97.470656529532,1.05371636666871,8.91950692518911,7865.7905585204,8.66143153119729,790.561179684766,20.5148998584542
UNC IA,2016,Potosí,201,1505,Uncía,0.189962,0.1795,2.348615,55.781956,0.340543813128389,0.321788644342267,2504.34930999756,88309.6290743955,90813.978384393,2.75766941890518,97.2423305810948,1.05371636666871,8.91950692518911,7865.7905585204,8.66143153119729,75.8528369990785,2.15109045288786
UNC IA,2017,Potosí,201,1505,Uncía,0.4535,0.4535,1.403483,55.515027,0.816895937022601,0.816895937022601,2528.66560402222,88285.3127803717,90813.9783843939,2.78444535632938,97.2155546436706,1.05371636666871,8.91950692518911,7865.7905585204,8.66143153119729,179.343602917934,5.13675475249408
UNC IA,2018,Potosí,201,1505,Uncía,0.1562,0.1562,1.273191,51.021881,0.306143162381646,0.306143162381646,2869.53892227781,87944.439462116,90813.9783843938,3.15979871527237,96.8402012847276,1.05371636666871,8.91950692518911,7865.7905585204,8.66143153119729,54.4338321349586,1.7761213893152
UNC IA,2019,Potosí,201,1505,Uncía,0.309499,0.309498,3.085355,55.552307,0.557130777665093,0.557128977559834,3356.28072665404,87457.6976577388,90813.9783843929,3.6957754592005,96.3042245407995,1.05371636666871,8.91950692518911,7865.7905585204,8.66143153119729,92.2148727137458,3.53884230077961
UNC IA,2020,Potosí,201,1505,Uncía,0.324435,0.324435,1.69187,61.701439,0.525814316907585,0.525814316907585,4314.13467244258,86499.8437119495,90813.9783843921,4.75051831137929,95.2494816886207,1.05371636666871,8.91950692518911,7865.7905585204,8.66143153119729,75.2027983902299,3.75070041837753
UNC IA,2021,Potosí,201,1505,Uncía,0.311782,0.311782,1.049228,38.184753,0.816509144369744,0.816509144369744,4310.42447403562,86503.5539103571,90813.9783843927,4.74643281873488,95.2535671812651,1.05371636666871,8.91950692518911,7865.7905585204,8.66143153119729,72.3320874494051,3.60426810120538
URIONDO CONCEPCI ON,2012,Tarija,243,1607,Uriondo (Concepción),1.350465,0.732988,4.737022,52.253407,2.58445348836297,1.40275637911993,,,,,,,,,,,
URIONDO CONCEPCI ON,2013,Tarija,243,1607,Uriondo (Concepción),1.870919,1.145919,3.982051,56.109459,3.33440926600273,2.04229201354445,,,,,,,,,,,
URIONDO CONCEPCI ON,2014,Tarija,243,1607,Uriondo (Concepción),3.836749,2.333541,7.228259,65.588284,5.84974749453729,3.55786255972179,,,,,,,,,,,
URIONDO CONCEPCI ON,2015,Tarija,243,1607,Uriondo (Concepción),7.703811,6.378811,10.292816,112.629066,6.83998480463294,5.66355668793347,,,,,,,,,,,
URIONDO CONCEPCI ON,2016,Tarija,243,1607,Uriondo (Concepción),9.185426,5.656625,11.431107,87.24656,10.5281239741716,6.48349344661841,,,,,,,,,,,
URIONDO CONCEPCI ON,2017,Tarija,243,1607,Uriondo (Concepción),6.764479,3.986,8.138629,69.28288,9.76356496727619,5.75322503914387,,,,,,,,,,,
URIONDO CONCEPCI ON,2018,Tarija,243,1607,Uriondo (Concepción),5.558268,4.564524,6.802268,67.436311,8.24224800790186,6.76864426940554,,,,,,,,,,,
URIONDO CONCEPCI ON,2019,Tarija,243,1607,Uriondo (Concepción),6.184592,2.875866,8.002175,68.939823,8.97100069433019,4.17155988346532,,,,,,,,,,,
URIONDO CONCEPCI ON,2020,Tarija,243,1607,Uriondo (Concepción),3.287347,3.057347,4.85493,58.038669,5.6640633850511,5.26777586853344,,,,,,,,,,,
URIONDO CONCEPCI ON,2021,Tarija,243,1607,Uriondo (Concepción),4.146015,2.397645,5.433598,56.631661,7.32101959714726,4.23375362414322,,,,,,,,,,,
URMIRI,2012,Potosí,200,1504,Urmiri,0.63348,0.01,0.830828,5.210652,12.157403718383,0.191914562707316,,,,,,,,,,,
URMIRI,2013,Potosí,200,1504,Urmiri,0.400066,0.059092,0.790434,5.517528,7.25081956992334,1.07098686223251,,,,,,,,,,,
URMIRI,2014,Potosí,200,1504,Urmiri,0.303686,0.065092,1.514646,10.352715,2.93339476649362,0.6287432813518,,,,,,,,,,,
URMIRI,2015,Potosí,200,1504,Urmiri,0.237363,0.052521,0.663167,10.251517,2.31539390706761,0.512324176021949,,,,,,,,,,,
URMIRI,2016,Potosí,200,1504,Urmiri,0.13,,0.317596,7.341496,1.77075626003202,,,,,,,,,,,,
URMIRI,2017,Potosí,200,1504,Urmiri,0.221488,0.018,0.282685,5.089631,4.35174966515254,0.353660216231786,,,,,,,,,,,
URMIRI,2018,Potosí,200,1504,Urmiri,0.078,0.078,0.128,5.147034,1.51543588015933,1.51543588015933,,,,,,,,,,,
URMIRI,2019,Potosí,200,1504,Urmiri,1.596273,0.114191,1.683738,9.48804,16.8240542830764,1.20352570183094,,,,,,,,,,,
URMIRI,2020,Potosí,200,1504,Urmiri,0.105736,0.105736,0.327155,9.05566,1.16762334274918,1.16762334274918,,,,,,,,,,,
URMIRI,2021,Potosí,200,1504,Urmiri,0.086104,0.086104,0.232732,5.075218,1.69655766510916,1.69655766510916,,,,,,,,,,,
URUBICHA,2012,Santa Cruz,292,1746,Urubicha,0.946796,0.721722,7.641581,10.967512,8.63273274740889,6.58054442976675,,,,,,,,,,,
URUBICHA,2013,Santa Cruz,292,1746,Urubicha,0.295624,0.11305,6.96751,10.845538,2.72576611690448,1.0423641501233,,,,,,,,,,,
URUBICHA,2014,Santa Cruz,292,1746,Urubicha,0.196418,0.116763,7.222661,11.735092,1.67376617072964,0.994990069102142,,,,,,,,,,,
URUBICHA,2015,Santa Cruz,292,1746,Urubicha,1.082948,1.025978,11.496937,17.140839,6.3179404462057,5.98557631863878,,,,,,,,,,,
URUBICHA,2016,Santa Cruz,292,1746,Urubicha,4.553651,4.468651,18.868378,23.323147,19.524170558973,19.1597257437,,,,,,,,,,,
URUBICHA,2017,Santa Cruz,292,1746,Urubicha,0.003779,0.003779,3.434225,8.337119,0.0453274086647918,0.0453274086647918,,,,,,,,,,,
URUBICHA,2018,Santa Cruz,292,1746,Urubicha,0.12,0.07,10.602602,16.678867,0.719473331132145,0.419692776493751,,,,,,,,,,,
URUBICHA,2019,Santa Cruz,292,1746,Urubicha,0.1378,0.0678,9.052582,13.118622,1.05041520367002,0.516822574810068,,,,,,,,,,,
URUBICHA,2020,Santa Cruz,292,1746,Urubicha,0.15054,0.08054,9.289432,13.163242,1.14363923416435,0.61185534688187,,,,,,,,,,,
URUBICHA,2021,Santa Cruz,292,1746,Urubicha,0.089,0.040956,7.421569,10.370347,0.858216219765838,0.394933747154266,,,,,,,,,,,
UYUNI,2012,Potosí,226,1530,Uyuni,0.559556,0.499556,3.964321,30.772653,1.81835475803792,1.62337644401346,,,,,,,,,,,
UYUNI,2013,Potosí,226,1530,Uyuni,0.203418,0.143418,4.481496,42.943366,0.473688997737159,0.333970094472799,,,,,,,,,,,
UYUNI,2014,Potosí,226,1530,Uyuni,1.084423,1.024423,6.432087,60.593958,1.78965533164214,1.6906355580865,,,,,,,,,,,
UYUNI,2015,Potosí,226,1530,Uyuni,4.165651,4.105651,10.446673,90.43551,4.60621165292262,4.53986603271215,,,,,,,,,,,
UYUNI,2016,Potosí,226,1530,Uyuni,1.917794,1.867794,10.257615,60.504522,3.16967052479152,3.08703207340437,,,,,,,,,,,
UYUNI,2017,Potosí,226,1530,Uyuni,0.4,0.35,7.05764,56.286129,0.710654662359176,0.621822829564279,,,,,,,,,,,
UYUNI,2018,Potosí,226,1530,Uyuni,1.18,1.1,8.273355,73.587543,1.60353227175964,1.49481821943695,,,,,,,,,,,
UYUNI,2019,Potosí,226,1530,Uyuni,10.998037,10.918037,21.379104,111.284214,9.88283657195081,9.81094856814103,,,,,,,,,,,
UYUNI,2020,Potosí,226,1530,Uyuni,0.546704,0.466704,8.71327,74.160239,0.737192877709038,0.629318360206471,,,,,,,,,,,
UYUNI,2021,Potosí,226,1530,Uyuni,,,4.458351,46.098671,,,,,,,,,,,,,
VACAS,2012,Cochabamba,151,1337,Vacas,2.147887,0.6697,4.708647,30.231002,7.10491501406404,2.21527556380698,10710.656549164,25337.1678525769,36047.8244017409,29.7123522068831,70.2876477931169,6.99176665280785,15.4272966995911,8435.53004678327,23.4009407967922,200.537379771331,84.7721818199011
VACAS,2013,Cochabamba,151,1337,Vacas,1.90868,0.997,3.283656,31.891673,5.98488514541084,3.12620789759132,10918.4334772402,25129.3909245007,36047.8244017409,30.2887446286853,69.7112553713147,6.99176665280785,15.4272966995911,8435.53004678327,23.4009407967922,174.812623438948,75.9540892071153
VACAS,2014,Cochabamba,151,1337,Vacas,1.449836,0.33,2.294836,17.81569,8.1379727644565,1.85229985479092,10994.6379815188,25053.1864202223,36047.8244017412,30.5001429739205,69.4998570260795,6.99176665280785,15.4272966995911,8435.53004678327,23.4009407967922,131.867552386633,57.8703233864786
VACAS,2015,Cochabamba,151,1337,Vacas,1.393933,0.661,2.123186,21.22785,6.56652934706058,3.11383394926947,11168.0914775516,24879.7329241892,36047.8244017408,30.981319019664,69.018680980336,6.99176665280785,15.4272966995911,8435.53004678327,23.4009407967922,124.813895265979,56.0268474041679
VACAS,2016,Cochabamba,151,1337,Vacas,1.197997,0.397,2.100259,21.040268,5.69382956528881,1.88685809515354,11386.93646413,24660.887937611,36047.8244017409,31.588415259757,68.411584740243,6.99176665280785,15.4272966995911,8435.53004678327,23.4009407967922,105.20801655246,48.5788266436628
VACAS,2017,Cochabamba,151,1337,Vacas,0.902,0.342,1.650606,17.673089,5.10380499979375,1.93514557641847,11545.8863093997,24501.9380923411,36047.8244017409,32.0293568364202,67.9706431635798,6.99176665280785,15.4272966995911,8435.53004678327,23.4009407967922,78.1230626933909,36.813414375655
VACAS,2018,Cochabamba,151,1337,Vacas,3.411174,3.411174,3.756574,25.420511,13.4189828048697,13.4189828048697,11575.8317423038,24471.992659437,36047.8244017408,32.1124282378184,67.8875717621816,6.99176665280785,15.4272966995911,8435.53004678327,23.4009407967922,294.680682644503,139.390937528929
VACAS,2019,Cochabamba,151,1337,Vacas,0.473755,0.473755,0.867155,16.868696,2.80848620426855,2.80848620426855,11753.6973192752,24294.1270824654,36047.8244017406,32.6058438042871,67.3941561957129,6.99176665280785,15.4272966995911,8435.53004678327,23.4009407967922,40.3068912811865,19.5008035642466
VACAS,2020,Cochabamba,151,1337,Vacas,1.103547,1.103547,1.463947,20.029895,5.50949967536026,5.50949967536026,12661.2224030279,23386.6019987118,36047.8244017398,35.123402349954,64.876597650046,6.99176665280785,15.4272966995911,8435.53004678327,23.4009407967922,87.1595936689404,47.1871458735556
VACAS,2021,Cochabamba,151,1337,Vacas,0.313615,0.313615,0.642815,12.950465,2.42165049671962,2.42165049671962,12682.0436664248,23365.7807353146,36047.8244017394,35.1811624609802,64.8188375390198,6.99176665280785,15.4272966995911,8435.53004678327,23.4009407967922,24.7290585215602,13.4219782147492
VALLEGRANDE,2012,Santa Cruz,271,1725,Vallegrande,1.137417,0.940762,6.201869,35.774013,3.17945040160856,2.62973572464459,12452.8807239687,306541.613394768,318994.494118737,3.90379174360718,96.0962082563928,9.90431964116836,21.6670176543336,11762.6980131652,3.6874297926872,91.3376611574503,3.71048154736245
VALLEGRANDE,2013,Santa Cruz,271,1725,Vallegrande,1.14644,0.883707,7.686798,37.136538,3.08709444052108,2.37961599974666,12795.2833387025,306199.210780032,318994.494118734,4.01112983910624,95.9888701608938,9.90431964116836,21.6670176543336,11762.6980131652,3.6874297926872,89.5986411283528,3.74409848111458
VALLEGRANDE,2014,Santa Cruz,271,1725,Vallegrande,1.296658,1.031493,7.692259,44.839677,2.89176480909976,2.30040238693066,12361.258518561,306633.235600177,318994.494118738,3.87506955338227,96.1249304466178,9.90431964116836,21.6670176543336,11762.6980131652,3.6874297926872,104.896924374893,4.22869359696784
VALLEGRANDE,2015,Santa Cruz,271,1725,Vallegrande,3.31184,3.023319,10.873135,53.82071,6.15346768929656,5.61738966282682,12588.0430685061,306406.451050236,318994.494118742,3.94616311584999,96.05383688415,9.90431964116836,21.6670176543336,11762.6980131652,3.6874297926872,263.094110973124,10.808649715593
VALLEGRANDE,2016,Santa Cruz,271,1725,Vallegrande,0.960313,0.732165,9.098437,49.373243,1.94500693422144,1.48291859216135,13026.9712127444,305967.522905994,318994.494118739,4.08376052029769,95.9162394797023,9.90431964116836,21.6670176543336,11762.6980131652,3.6874297926872,73.7172888706868,3.13861089202937
VALLEGRANDE,2017,Santa Cruz,271,1725,Vallegrande,0.672197,0.443355,8.868444,46.770151,1.43723504335062,0.947944341680659,13739.6423603638,305254.851758374,318994.494118737,4.30717225960947,95.6928277403905,9.90431964116836,21.6670176543336,11762.6980131652,3.6874297926872,48.9239080879686,2.20208457335866
VALLEGRANDE,2018,Santa Cruz,271,1725,Vallegrande,0.727798,0.411,11.217494,51.245592,1.42021581095209,0.802020201074075,13666.7751469484,305327.718971787,318994.494118735,4.2843294786967,95.7156705213033,9.90431964116836,21.6670176543336,11762.6980131652,3.6874297926872,53.2530894943793,2.38366173386063
VALLEGRANDE,2019,Santa Cruz,271,1725,Vallegrande,0.279019,0.061793,9.418327,53.46661,0.521856538127254,0.115573065133548,14416.6846206178,304577.809498119,318994.494118737,4.51941487593562,95.4805851240644,9.90431964116836,21.6670176543336,11762.6980131652,3.6874297926872,19.353894972563,0.916084466100027
VALLEGRANDE,2020,Santa Cruz,271,1725,Vallegrande,0.780453,0.54306,8.012212,43.798188,1.7819298825787,1.23991430878373,15327.1289550966,303667.365163642,318994.494118739,4.80482554955678,95.1951744504432,9.90431964116836,21.6670176543336,11762.6980131652,3.6874297926872,50.9197125101818,2.5700917830911
VALLEGRANDE,2021,Santa Cruz,271,1725,Vallegrande,0.419053,0.233235,6.631527,33.754868,1.24145945408526,0.690967003633372,16617.8721540162,302376.621964727,318994.494118743,5.20945422582445,94.7905457741756,9.90431964116836,21.6670176543336,11762.6980131652,3.6874297926872,25.2170070943002,1.38586441397868
VIACHA,2012,La Paz,35,1206,Viacha,3.148896,0.437585,13.803,125.625915,2.50656562382053,0.348323831113986,61203.3684758427,23776.9916612593,84980.360137102,72.0206037925716,27.9793962074284,59.9562993923175,67.2330321164523,7276.73272413479,8.56284053443282,51.4497172037661,132.434584023958
VIACHA,2013,La Paz,35,1206,Viacha,1.171563,0.375,15.877038,153.557179,0.762949025001299,0.244208706126335,62617.8404715667,22362.5196655383,84980.360137105,73.6850730810517,26.3149269189484,59.9562993923175,67.2330321164523,7276.73272413479,8.56284053443282,18.7097317821425,52.3895794178075
VIACHA,2014,La Paz,35,1206,Viacha,1.195,1.105,8.240251,177.347956,0.673816618444703,0.623068923331713,63295.2148944239,21685.1452426809,84980.3601371049,74.4821683413735,25.5178316586265,59.9562993923175,67.2330321164523,7276.73272413479,8.56284053443282,18.8797842300283,55.1068478733538
VIACHA,2015,La Paz,35,1206,Viacha,2.137512,1.55,27.426845,306.002721,0.698527121920592,0.506531443555366,61259.8977759053,23720.4623611982,84980.3601371034,72.0871242214923,27.9128757785077,59.9562993923175,67.2330321164523,7276.73272413479,8.56284053443282,34.8925165990193,90.1125773794585
VIACHA,2016,La Paz,35,1206,Viacha,4.213646,2.41,12.246194,214.222022,1.96695277201706,1.1250010514792,62380.2751792744,22600.0849578285,84980.3601371029,73.40551990911,26.59448009089,59.9562993923175,67.2330321164523,7276.73272413479,8.56284053443282,67.5477302382912,186.443812395512
VIACHA,2017,La Paz,35,1206,Viacha,2.431,2.351,9.67365,197.909233,1.22834087280809,1.18791830192177,63371.5323725425,21608.8277645613,84980.3601371039,74.5719743600774,25.4280256399226,59.9562993923175,67.2330321164523,7276.73272413479,8.56284053443282,38.3610733240419,112.500318225816
VIACHA,2018,La Paz,35,1206,Viacha,1.634609,1.564609,15.726833,207.206313,0.788879921819757,0.755097167333893,63579.0953079305,21401.2648291732,84980.3601371037,74.8162224840595,25.1837775159405,59.9562993923175,67.2330321164523,7276.73272413479,8.56284053443282,25.7098499449096,76.3790838087185
VIACHA,2019,La Paz,35,1206,Viacha,2.060093,2.010093,15.345278,238.675401,0.863135870461992,0.842186916447246,63493.7414611597,21486.6186759436,84980.3601371033,74.7157829864711,25.2842170135289,59.9562993923175,67.2330321164523,7276.73272413479,8.56284053443282,32.4456072770605,95.8779522767107
VIACHA,2020,La Paz,35,1206,Viacha,1.665391,1.665391,10.198133,238.373672,0.698647206307247,0.698647206307247,63082.542365608,21897.8177714952,84980.3601371032,74.2319075417351,25.7680924582649,59.9562993923175,67.2330321164523,7276.73272413479,8.56284053443282,26.4001883492247,76.0528294361764
VIACHA,2021,La Paz,35,1206,Viacha,3.991291,0.770391,8.762294,188.315239,2.11947318825324,0.409096472537732,63417.6361370742,21562.7240000299,84980.3601371041,74.6262266184311,25.3737733815689,59.9562993923175,67.2330321164523,7276.73272413479,8.56284053443282,62.9366094846711,185.101427815635
VILA VILA,2012,Cochabamba,157,1343,Vila Vila,0.459311,0.015,0.764311,9.132317,5.02951222564876,0.164251854157056,5481.69394338375,54602.5904272879,60084.2843706716,9.12334065521379,90.8766593447862,2.62627714362791,10.2914184526676,7665.14130903965,12.7573148108948,83.789975278422,8.41189028589489
VILA VILA,2013,Cochabamba,157,1343,Vila Vila,0.354224,0.04,0.719224,9.73253,3.63958806189141,0.410992825092756,5599.52020211791,54484.7641685545,60084.2843706725,9.31944228140141,90.6805577185986,2.62627714362791,10.2914184526676,7665.14130903965,12.7573148108948,63.2597056915736,6.50134042801708
VILA VILA,2014,Cochabamba,157,1343,Vila Vila,0.05,0.05,0.308,10.465524,0.477759164280737,0.477759164280737,5501.32368016358,54582.9606905091,60084.2843706726,9.15601098987008,90.8439890101299,2.62627714362791,10.2914184526676,7665.14130903965,12.7573148108948,9.08872171624581,0.916036788174704
VILA VILA,2015,Cochabamba,157,1343,Vila Vila,0.853726,0.1114,1.96081,20.483246,4.16792338479946,0.543859112955046,5733.59969435425,54350.6846763188,60084.284370673,9.5425946308729,90.4574053691271,2.62627714362791,10.2914184526676,7665.14130903965,12.7573148108948,148.898780087603,15.7077322040062
VILA VILA,2016,Cochabamba,157,1343,Vila Vila,0.56,0.06,0.9443,12.018385,4.65952788165798,0.49923513017764,6009.68804844363,54074.5963222288,60084.2843706725,10.0020964073877,89.9979035926123,2.62627714362791,10.2914184526676,7665.14130903965,12.7573148108948,93.1828733015563,10.3560643645489
VILA VILA,2017,Cochabamba,157,1343,Vila Vila,0.16,0.06,0.5635,10.040617,1.5935275690727,0.597572838402262,6190.81732828371,53893.4670423894,60084.2843706731,10.3035550695606,89.6964449304394,2.62627714362791,10.2914184526676,7665.14130903965,12.7573148108948,25.8447296238277,2.96881994758573
VILA VILA,2018,Cochabamba,157,1343,Vila Vila,3.25,0.05,3.293,19.937365,16.3010508158927,0.25078539716758,6093.58978374631,53990.6945869256,60084.2843706719,10.141736474972,89.858263525028,2.62627714362791,10.2914184526676,7665.14130903965,12.7573148108948,533.34735604764,60.1955582321222
VILA VILA,2019,Cochabamba,157,1343,Vila Vila,0.075186,0.075186,0.121186,9.63003,0.780745231323267,0.780745231323267,5969.42174270629,54114.8626279648,60084.2843706711,9.93508003836714,90.0649199616329,2.62627714362791,10.2914184526676,7665.14130903965,12.7573148108948,12.5951898258597,1.389378007238
VILA VILA,2020,Cochabamba,157,1343,Vila Vila,0.089748,0.089748,0.308152,12.701363,0.706601330896535,0.706601330896535,6227.79116576535,53856.4932049065,60084.2843706718,10.3650916891094,89.6349083108906,2.62627714362791,10.2914184526676,7665.14130903965,12.7573148108948,14.410887843085,1.66642858937246
VILA VILA,2021,Cochabamba,157,1343,Vila Vila,0.12604,0.109812,0.20004,8.975598,1.40425183926464,1.22345051549769,6252.13755998533,53832.1468106865,60084.2843706718,10.4056120921981,89.5943879078019,2.62627714362791,10.2914184526676,7665.14130903965,12.7573148108948,20.1595052557186,2.34135191455859
VILLA ALCAL A,2012,Chuquisaca,13,1113,Villa Alcalá,1.218363,0.262,1.662363,11.132336,10.9443606445224,2.35350424205665,1985.46574900512,29300.443559003,31285.9093080081,6.34619799430573,93.6538020056943,1.02180661589966,2.9561265753418,1934.31995944214,6.18271932069749,613.640905470416,41.5817254625021
VILLA ALCAL A,2013,Chuquisaca,13,1113,Villa Alcalá,0.638538,0.494,0.966538,11.026319,5.79103506800411,4.48018962629324,1986.9169557373,29298.9923522711,31285.9093080084,6.35083652572214,93.6491634742779,1.02180661589966,2.9561265753418,1934.31995944214,6.18271932069749,321.371257191296,21.7938553081503
VILLA ALCAL A,2014,Chuquisaca,13,1113,Villa Alcalá,0.42,0.42,1.033,12.516658,3.35552828878124,3.35552828878124,1982.53786698608,29303.3714410223,31285.9093080084,6.33683952564102,93.663160474359,1.02180661589966,2.9561265753418,1934.31995944214,6.18271932069749,211.849673589589,14.3328217657588
VILLA ALCAL A,2015,Chuquisaca,13,1113,Villa Alcalá,0.59,0.59,2.213393,20.360476,2.89777115230508,2.89777115230508,2006.45211773071,29279.4571902778,31285.9093080085,6.41327729354859,93.5867227064514,1.02180661589966,2.9561265753418,1934.31995944214,6.18271932069749,294.051372961388,20.1506467884899
