dept,muni_rel,muni_code,muni_name,year,agro_strict_bob,p10_agropecuario_bob,p12_microriegos_bob,p18_caminos_vecinales_bob,p32_recursos_hidricos_bob,rural_infra_bob,rural_total_bob,total_presupuesto_bob,agro_strict_bob_mm,p10_agropecuario_bob_mm,p12_microriegos_bob_mm,p18_caminos_vecinales_bob_mm,p32_recursos_hidricos_bob_mm,rural_infra_bob_mm,rural_total_bob_mm,total_presupuesto_bob_mm,agro_share_pct,p10_share_pct
Beni,312,1811,San Ignacio,2019,980755,980755,,140000,,6746509,8127264,60633852,0.980755,0.980755,,0.14,,6.746509,8.127264,60.633852,1.61750403058674,1.61750403058674
Beni,312,1811,San Ignacio,2020,620615,620615,,20000,,6898318,7744095,85197195,0.620615,0.620615,,0.02,,6.898318,7.744095,85.197195,0.728445343769827,0.728445343769827
Beni,312,1811,San Ignacio,2021,193087,193087,,20000,,5524957,6198044,48200173,0.193087,0.193087,,0.02,,5.524957,6.198044,48.200173,0.400593997868016,0.400593997868016
Beni,313,1812,Loreto,2012,829113,829113,,,,1279584,2108697,11940675,0.829113,0.829113,,,,1.279584,2.108697,11.940675,6.94360243453574,6.94360243453574
Beni,313,1812,Loreto,2013,348010,348010,,,,1589296,1937306,13106369,0.34801,0.34801,,,,1.589296,1.937306,13.106369,2.65527393590093,2.65527393590093
Beni,313,1812,Loreto,2014,63800,63800,,,,1635968,1709768,12490181,0.0638,0.0638,,,,1.635968,1.709768,12.490181,0.510801244593653,0.510801244593653
Beni,313,1812,Loreto,2015,1684561,1684561,,30000,,1498720,3223281,18420386,1.684561,1.684561,,0.03,,1.49872,3.223281,18.420386,9.14509066205236,9.14509066205236
Beni,313,1812,Loreto,2016,75972,75972,,25000,,1518182,1624154,12212589,0.075972,0.075972,,0.025,,1.518182,1.624154,12.212589,0.622079396923945,0.622079396923945
Beni,313,1812,Loreto,2017,46703,46703,,40000,,959869,1041572,9179807,0.046703,0.046703,,0.04,,0.959869,1.041572,9.179807,0.508757972798339,0.508757972798339
Beni,313,1812,Loreto,2018,790302,790302,,35000,,916000,1731302,10582218,0.790302,0.790302,,0.035,,0.916,1.731302,10.582218,7.46820751566449,7.46820751566449
Beni,313,1812,Loreto,2019,55541,55541,,35000,,999564,1085105,12736787,0.055541,0.055541,,0.035,,0.999564,1.085105,12.736787,0.436067589102338,0.436067589102338
Beni,313,1812,Loreto,2020,145356,145356,,40000,,1104010,1294366,16307445,0.145356,0.145356,,0.04,,1.10401,1.294366,16.307445,0.891347479632769,0.891347479632769
Beni,313,1812,Loreto,2021,20000,20000,,30000,,1042770,1062770,9098909,0.02,0.02,,0.03,,1.04277,1.06277,9.098909,0.219806572414341,0.219806572414341
Beni,314,1813,San Andrés,2012,858745,858745,,2512340,,4754261,5864003,32425707,0.858745,0.858745,,2.51234,,4.754261,5.864003,32.425707,2.64834626427729,2.64834626427729
Beni,314,1813,San Andrés,2013,2235202,2235202,,1326307,,2526307,5075097,34650599,2.235202,2.235202,,1.326307,,2.526307,5.075097,34.650599,6.45068790874294,6.45068790874294
Beni,314,1813,San Andrés,2014,1615373,1615373,,1550000,,5450000,7265373,43483144,1.615373,1.615373,,1.55,,5.45,7.265373,43.483144,3.71494066758374,3.71494066758374
Beni,314,1813,San Andrés,2015,1925000,1925000,,7613749,,10911650,13045564,63765906,1.925,1.925,,7.613749,,10.91165,13.045564,63.765906,3.01885462115131,3.01885462115131
Beni,314,1813,San Andrés,2016,480000,480000,,3437801,,3987801,4676089,37149623,0.48,0.48,,3.437801,,3.987801,4.676089,37.149623,1.29207233139351,1.29207233139351
Beni,314,1813,San Andrés,2017,430000,430000,,1881252,,2675252,3246585,26193801,0.43,0.43,,1.881252,,2.675252,3.246585,26.193801,1.64160978393323,1.64160978393323
Beni,314,1813,San Andrés,2018,620000,620000,,5e+05,,1347518,2199042,28436881,0.62,0.62,,0.5,,1.347518,2.199042,28.436881,2.18026723816863,2.18026723816863
Beni,314,1813,San Andrés,2019,520000,520000,,6e+05,,1545000,2223834,36498609,0.52,0.52,,0.6,,1.545,2.223834,36.498609,1.4247118294289,1.4247118294289
Beni,314,1813,San Andrés,2020,390000,390000,,1815000,,3816130,4354660,40889802,0.39,0.39,,1.815,,3.81613,4.35466,40.889802,0.953783048399207,0.953783048399207
Beni,314,1813,San Andrés,2021,364664,364664,,860000,,1550000,2013586,26439396,0.364664,0.364664,,0.86,,1.55,2.013586,26.439396,1.37924482087261,1.37924482087261
Beni,315,1814,San Joaquín,2012,737533,667153,70380,120000,,1437175,2644708,15309062,0.737533,0.667153,0.07038,0.12,,1.437175,2.644708,15.309062,4.81762370548895,4.35789599650194
Beni,315,1814,San Joaquín,2013,339806,264426,75380,150000,,2163713,2953519,19883233,0.339806,0.264426,0.07538,0.15,,2.163713,2.953519,19.883233,1.70900778560509,1.32989438890547
Beni,315,1814,San Joaquín,2014,371000,315000,56000,60000,,2252828,3537268,23524251,0.371,0.315,0.056,0.06,,2.252828,3.537268,23.524251,1.57709590838833,1.33904369580141
Beni,315,1814,San Joaquín,2015,1976331,1920133,56198,86004,,3063867,5956975,46719085,1.976331,1.920133,0.056198,0.086004,,3.063867,5.956975,46.719085,4.2302433791244,4.10995420822133
Beni,315,1814,San Joaquín,2016,1138901,1088520,50381,2e+05,,4536536,6607822,26237787,1.138901,1.08852,0.050381,0.2,,4.536536,6.607822,26.237787,4.34069001322406,4.14867305691597
Beni,315,1814,San Joaquín,2017,510219,5e+05,10219,,,2395494,3234323,15675902,0.510219,0.5,0.010219,,,2.395494,3.234323,15.675902,3.25479835227344,3.18960912105728
Beni,315,1814,San Joaquín,2018,,,,,,953004,953004,29913048,,,,,,0.953004,0.953004,29.913048,,
Beni,315,1814,San Joaquín,2019,1055307,1050000,5307,,,2850513,4405820,21698361,1.055307,1.05,0.005307,,,2.850513,4.40582,21.698361,4.86353324105908,4.83907517254414
Beni,315,1814,San Joaquín,2020,820906,815651,5255,,,5265847,6546753,28442415,0.820906,0.815651,0.005255,,,5.265847,6.546753,28.442415,2.8862035801109,2.86772765252177
Beni,315,1814,San Joaquín,2021,500289,5e+05,289,,,2217437,3077726,28276547,0.500289,0.5,0.000289,,,2.217437,3.077726,28.276547,1.76927189872229,1.76824985030881
Beni,316,1815,San Ramón del departamento del Beni,2012,146277,146277,,,,1147198,1293475,15108587,0.146277,0.146277,,,,1.147198,1.293475,15.108587,0.968171279021658,0.968171279021658
Beni,316,1815,San Ramón del departamento del Beni,2013,,,,,,617390,617390,12212411,,,,,,0.61739,0.61739,12.212411,,
Beni,316,1815,San Ramón del departamento del Beni,2014,312223,312223,,,,1241438,1553661,16050258,0.312223,0.312223,,,,1.241438,1.553661,16.050258,1.94528337176885,1.94528337176885
Beni,316,1815,San Ramón del departamento del Beni,2015,1467293,1467293,,,,2194998,3662291,22694342,1.467293,1.467293,,,,2.194998,3.662291,22.694342,6.46545733733985,6.46545733733985
Beni,316,1815,San Ramón del departamento del Beni,2016,117084,117084,,75000,,1486080,1603164,15471347,0.117084,0.117084,,0.075,,1.48608,1.603164,15.471347,0.756779613307102,0.756779613307102
Beni,316,1815,San Ramón del departamento del Beni,2017,162000,162000,,48467,,1694880,1856880,13168324,0.162,0.162,,0.048467,,1.69488,1.85688,13.168324,1.23022489422344,1.23022489422344
Beni,316,1815,San Ramón del departamento del Beni,2018,3e+05,3e+05,,132500,,1750289,2050289,13874966,0.3,0.3,,0.1325,,1.750289,2.050289,13.874966,2.16216746044639,2.16216746044639
Beni,316,1815,San Ramón del departamento del Beni,2019,1167254,1167254,,81500,,2198481,3365735,19111601,1.167254,1.167254,,0.0815,,2.198481,3.365735,19.111601,6.10756785891459,6.10756785891459
Beni,316,1815,San Ramón del departamento del Beni,2020,276994,276994,,47500,,2359790,2636784,21863803,0.276994,0.276994,,0.0475,,2.35979,2.636784,21.863803,1.26690676823241,1.26690676823241
Beni,316,1815,San Ramón del departamento del Beni,2021,,,,90000,,2005429,2005429,13070290,,,,0.09,,2.005429,2.005429,13.07029,,
Beni,317,1816,Puerto Síles,2012,474071,474071,,329736,,419736,893807,3332223,0.474071,0.474071,,0.329736,,0.419736,0.893807,3.332223,14.2268689700539,14.2268689700539
Beni,317,1816,Puerto Síles,2013,103235,103235,,241572,,286572,389807,3121891,0.103235,0.103235,,0.241572,,0.286572,0.389807,3.121891,3.30680987901243,3.30680987901243
Beni,317,1816,Puerto Síles,2014,50000,50000,,238244,,323244,373244,2798506,0.05,0.05,,0.238244,,0.323244,0.373244,2.798506,1.78666760049827,1.78666760049827
Beni,317,1816,Puerto Síles,2015,1081369,1081369,,221189,,241189,1322558,5388163,1.081369,1.081369,,0.221189,,0.241189,1.322558,5.388163,20.0693445985209,20.0693445985209
Beni,317,1816,Puerto Síles,2016,25433,25433,,269448,,301948,327381,2652703,0.025433,0.025433,,0.269448,,0.301948,0.327381,2.652703,0.958757915982302,0.958757915982302
Beni,317,1816,Puerto Síles,2017,,,,185502,,218002,218002,2044392,,,,0.185502,,0.218002,0.218002,2.044392,,
Beni,317,1816,Puerto Síles,2018,549854,549854,,166757,,196757,746611,3347730,0.549854,0.549854,,0.166757,,0.196757,0.746611,3.34773,16.4246817993088,16.4246817993088
Beni,317,1816,Puerto Síles,2019,,,,117153,,117153,117153,3467577,,,,0.117153,,0.117153,0.117153,3.467577,,
Beni,317,1816,Puerto Síles,2020,,,,191822,,221822,221822,8644381,,,,0.191822,,0.221822,0.221822,8.644381,,
Beni,317,1816,Puerto Síles,2021,,,,177509,,254709,254709,2824024,,,,0.177509,,0.254709,0.254709,2.824024,,
Beni,318,1817,Magdalena,2012,713425,713425,,1496439,,1596439,2309864,28604471,0.713425,0.713425,,1.496439,,1.596439,2.309864,28.604471,2.49410310716811,2.49410310716811
Beni,318,1817,Magdalena,2013,228452,228452,,1954299,,3044299,3272751,33607510,0.228452,0.228452,,1.954299,,3.044299,3.272751,33.60751,0.679764731156816,0.679764731156816
Beni,318,1817,Magdalena,2014,192065,192065,,2938486,,3576197,3768262,35231415,0.192065,0.192065,,2.938486,,3.576197,3.768262,35.231415,0.545152671273635,0.545152671273635
Beni,318,1817,Magdalena,2015,3738349,3738349,,2526298,,3526298,7264647,57782162,3.738349,3.738349,,2.526298,,3.526298,7.264647,57.782162,6.469728495102,6.469728495102
Beni,318,1817,Magdalena,2016,745989,745989,,2554118,,4632950,5478939,32163825,0.745989,0.745989,,2.554118,,4.63295,5.478939,32.163825,2.3193416827756,2.3193416827756
Beni,318,1817,Magdalena,2017,835315,835315,,2490452,,3575812,4511127,26306590,0.835315,0.835315,,2.490452,,3.575812,4.511127,26.30659,3.17530702382939,3.17530702382939
Beni,318,1817,Magdalena,2018,2146070,2146070,,2801701,,4207901,6453971,29810890,2.14607,2.14607,,2.801701,,4.207901,6.453971,29.81089,7.19894642528284,7.19894642528284
Beni,318,1817,Magdalena,2019,517727,517727,,2986968,,4338468,5206195,33331586,0.517727,0.517727,,2.986968,,4.338468,5.206195,33.331586,1.55326242201616,1.55326242201616
Beni,318,1817,Magdalena,2020,1695159,1695159,,3111656,,6721556,8536715,43435351,1.695159,1.695159,,3.111656,,6.721556,8.536715,43.435351,3.90271739717264,3.90271739717264
Beni,318,1817,Magdalena,2021,586434,586434,,2177945,,3511945,4288379,33980988,0.586434,0.586434,,2.177945,,3.511945,4.288379,33.980988,1.72577089282984,1.72577089282984
Beni,319,1818,Baures,2012,171808,171808,,688095,,1833542,2107796,14446414,0.171808,0.171808,,0.688095,,1.833542,2.107796,14.446414,1.18927783739273,1.18927783739273
Beni,319,1818,Baures,2013,193206,193206,,499125,,958061,1260043,16271233,0.193206,0.193206,,0.499125,,0.958061,1.260043,16.271233,1.18740847728012,1.18740847728012
Beni,319,1818,Baures,2014,148667,148667,,3168630,,4996637,5219470,26694579,0.148667,0.148667,,3.16863,,4.996637,5.21947,26.694579,0.556918316636498,0.556918316636498
Beni,319,1818,Baures,2015,1122505,1122505,,1181013,,2685395,3908866,26711520,1.122505,1.122505,,1.181013,,2.685395,3.908866,26.71152,4.20232543861225,4.20232543861225
Beni,319,1818,Baures,2016,180688,180688,,696450,,1235500,1472791,15584169,0.180688,0.180688,,0.69645,,1.2355,1.472791,15.584169,1.1594330117955,1.1594330117955
Beni,319,1818,Baures,2017,97000,97000,,592150,,1597523,1741161,13764574,0.097,0.097,,0.59215,,1.597523,1.741161,13.764574,0.704707606642966,0.704707606642966
Beni,319,1818,Baures,2018,271000,271000,,490779,,1166111,1446831,17385500,0.271,0.271,,0.490779,,1.166111,1.446831,17.3855,1.55877023956746,1.55877023956746
Beni,319,1818,Baures,2019,246500,246500,,494950,,1959162,2213162,18635336,0.2465,0.2465,,0.49495,,1.959162,2.213162,18.635336,1.32275586552343,1.32275586552343
Beni,319,1818,Baures,2020,165500,165500,,2930000,,5093219,5262719,36258074,0.1655,0.1655,,2.93,,5.093219,5.262719,36.258074,0.456450058544202,0.456450058544202
Beni,319,1818,Baures,2021,84518,84518,,343800,,956796,1044514,12788942,0.084518,0.084518,,0.3438,,0.956796,1.044514,12.788942,0.660867802825285,0.660867802825285
Beni,320,1819,Huacaraje,2012,650206,650206,,,,740160,1390366,9676919,0.650206,0.650206,,,,0.74016,1.390366,9.676919,6.7191427354099,6.7191427354099
Beni,320,1819,Huacaraje,2013,193117,193117,,,,1287279,1480396,12460948,0.193117,0.193117,,,,1.287279,1.480396,12.460948,1.5497777536669,1.5497777536669
Beni,320,1819,Huacaraje,2014,520000,520000,,,,1162032,1682032,12338928,0.52,0.52,,,,1.162032,1.682032,12.338928,4.2143045165674,4.2143045165674
Beni,320,1819,Huacaraje,2015,60280,60280,,26000,,1364152,1540592,14957483,0.06028,0.06028,,0.026,,1.364152,1.540592,14.957483,0.40300898219306,0.40300898219306
Beni,320,1819,Huacaraje,2016,40000,40000,,27000,,1348163,1634963,12333863,0.04,0.04,,0.027,,1.348163,1.634963,12.333863,0.324310396507566,0.324310396507566
Beni,320,1819,Huacaraje,2017,,,,,,493866,493866,6286392,,,,,,0.493866,0.493866,6.286392,,
Beni,320,1819,Huacaraje,2018,,,,,,495082,495082,6835761,,,,,,0.495082,0.495082,6.835761,,
Beni,320,1819,Huacaraje,2019,,,,,,509648,509648,8478921,,,,,,0.509648,0.509648,8.478921,,
Beni,320,1819,Huacaraje,2020,743801,743801,,,,3849803,4593604,30590902,0.743801,0.743801,,,,3.849803,4.593604,30.590902,2.43144514012696,2.43144514012696
Beni,320,1819,Huacaraje,2021,261566,261566,,,,994592,1256158,8913273,0.261566,0.261566,,,,0.994592,1.256158,8.913273,2.93456735814106,2.93456735814106
Beni,321,1820,Exaltación,2012,,,,657403,,657403,657403,10809529,,,,0.657403,,0.657403,0.657403,10.809529,,
Beni,321,1820,Exaltación,2013,345180,345180,,784789,,1217439,1592019,17718477,0.34518,0.34518,,0.784789,,1.217439,1.592019,17.718477,1.94813583582833,1.94813583582833
Beni,321,1820,Exaltación,2014,412619,412619,,468630,,1987231,2399850,17688271,0.412619,0.412619,,0.46863,,1.987231,2.39985,17.688271,2.33272658475212,2.33272658475212
Beni,321,1820,Exaltación,2015,288500,288500,,996550,,2282138,2570856,22393782,0.2885,0.2885,,0.99655,,2.282138,2.570856,22.393782,1.28830404797189,1.28830404797189
Beni,321,1820,Exaltación,2016,250000,250000,,1087275,,1431815,1697033,19710364,0.25,0.25,,1.087275,,1.431815,1.697033,19.710364,1.26836825540107,1.26836825540107
Beni,321,1820,Exaltación,2017,250000,250000,,604875,,1064175,1324300,15229658,0.25,0.25,,0.604875,,1.064175,1.3243,15.229658,1.64153390706475,1.64153390706475
Beni,321,1820,Exaltación,2018,150000,150000,,2300000,,2726782,2886957,15906719,0.15,0.15,,2.3,,2.726782,2.886957,15.906719,0.942997735736703,0.942997735736703
Beni,321,1820,Exaltación,2019,150000,150000,,8e+05,,1287858,1448033,18370396,0.15,0.15,,0.8,,1.287858,1.448033,18.370396,0.816531118871907,0.816531118871907
Beni,321,1820,Exaltación,2020,110000,110000,,1506533,,1905300,2025445,26377186,0.11,0.11,,1.506533,,1.9053,2.025445,26.377186,0.417027047540249,0.417027047540249
Beni,321,1820,Exaltación,2021,100407,100407,,3e+05,,540000,642561,16370424,0.100407,0.100407,,0.3,,0.54,0.642561,16.370424,0.613343918276032,0.613343918276032
Chuquisaca,1,1101,Sucre,2012,13488044,3854000,5243473,11133519,4390571,99904412,118086877,756860210,13.488044,3.854,5.243473,11.133519,4.390571,99.904412,118.086877,756.86021,1.78210504684874,0.509208959472186
Chuquisaca,1,1101,Sucre,2013,15840608,5785000,4885608,10540109,5170000,104923076,143744217,982019321,15.840608,5.785,4.885608,10.540109,5.17,104.923076,143.744217,982.019321,1.61306480038187,0.589092279173192
Chuquisaca,1,1101,Sucre,2014,16989894,5480000,7199893,15675000,4310001,158402261,194217155,1212352051,16.989894,5.48,7.199893,15.675,4.310001,158.402261,194.217155,1212.352051,1.40139936959615,0.452013917531616
Chuquisaca,1,1101,Sucre,2015,16184000,8788000,6321000,14645000,1075000,268325659,302890509,1558355720,16.184,8.788,6.321,14.645,1.075,268.325659,302.890509,1558.35572,1.03853053524904,0.563927727617928
Chuquisaca,1,1101,Sucre,2016,9819600,4399600,3130000,15795705,2290000,146998687,179330356,1164740928,9.8196,4.3996,3.13,15.795705,2.29,146.998687,179.330356,1164.740928,0.843071601927944,0.377732068499957
Chuquisaca,1,1101,Sucre,2017,16038648,5872000,9821648,7094511,345000,85608079,122699984,1078846990,16.038648,5.872,9.821648,7.094511,0.345,85.608079,122.699984,1078.84699,1.48664714724745,0.544284783146125
Chuquisaca,1,1101,Sucre,2018,17176554,8488054,8688500,7276000,,139197338,177206595,1269541855,17.176554,8.488054,8.6885,7.276,,139.197338,177.206595,1269.541855,1.3529726438204,0.668591899240691
Chuquisaca,1,1101,Sucre,2019,13170253,3140000,10030253,6196069,,184237369,242281423,1387744184,13.170253,3.14,10.030253,6.196069,,184.237369,242.281423,1387.744184,0.94904040325634,0.226266486013967
Chuquisaca,1,1101,Sucre,2020,9394440,9394440,,4730367,,101949083,131229302,1173327908,9.39444,9.39444,,4.730367,,101.949083,131.229302,1173.327908,0.800666202171337,0.800666202171337
Chuquisaca,1,1101,Sucre,2021,180000,,180000,,,,180000,642684640,0.18,,0.18,,,,0.18,642.68464,0.0280075154744635,
Chuquisaca,2,1102,Yotala,2012,1321700,572900,118800,331980,630000,1068071,2689778,21251487,1.3217,0.5729,0.1188,0.33198,0.63,1.068071,2.689778,21.251487,6.21932949915458,2.69581135663589
Chuquisaca,2,1102,Yotala,2013,2965444,855000,1609594,290000,500850,1538200,4844651,28767810,2.965444,0.855,1.609594,0.29,0.50085,1.5382,4.844651,28.76781,10.3082021189656,2.97207190954056
Chuquisaca,2,1102,Yotala,2014,2642757,976757,970000,320550,696000,522750,3520216,24581679,2.642757,0.976757,0.97,0.32055,0.696,0.52275,3.520216,24.581679,10.7509214484495,3.973516210996
Chuquisaca,2,1102,Yotala,2015,4015352,970083,2215269,289000,830000,1325191,5599564,34287699,4.015352,0.970083,2.215269,0.289,0.83,1.325191,5.599564,34.287699,11.7107654263997,2.82924497208168
Chuquisaca,2,1102,Yotala,2016,1826591,929091,897500,469000,,751056,2736161,24796014,1.826591,0.929091,0.8975,0.469,,0.751056,2.736161,24.796014,7.36647027219778,3.74693690687544
Chuquisaca,2,1102,Yotala,2017,1045000,585000,460000,450000,,1306000,2631500,24548738,1.045,0.585,0.46,0.45,,1.306,2.6315,24.548738,4.25683796861574,2.3830145565935
Chuquisaca,2,1102,Yotala,2018,2646246,770000,1626599,251198,249647,752198,3678444,24372390,2.646246,0.77,1.626599,0.251198,0.249647,0.752198,3.678444,24.37239,10.8575564398896,3.15931264845179
Chuquisaca,2,1102,Yotala,2019,13686490,1004906,12681584,2e+05,,930000,14817490,52092499,13.68649,1.004906,12.681584,0.2,,0.93,14.81749,52.092499,26.2734371795064,1.92908003895148
Chuquisaca,2,1102,Yotala,2020,1063878,1063878,,1e+05,,410000,1674931,30818259,1.063878,1.063878,,0.1,,0.41,1.674931,30.818259,3.45210285889284,3.45210285889284
Chuquisaca,2,1102,Yotala,2021,,,,,,5166570,5166570,24857302,,,,,,5.16657,5.16657,24.857302,,
Chuquisaca,3,1103,Poroma,2012,2014574,406248,1028326,3674925,580000,5102308,7232956,40846792,2.014574,0.406248,1.028326,3.674925,0.58,5.102308,7.232956,40.846792,4.93202501679936,0.99456525251726
Chuquisaca,3,1103,Poroma,2013,5027703,878950,3448753,3704532,7e+05,6092532,11321309,53549432,5.027703,0.87895,3.448753,3.704532,0.7,6.092532,11.321309,53.549432,9.38890070766764,1.64138062192704
Chuquisaca,3,1103,Poroma,2014,3959401,1227917,1044373,3355000,1687111,4993000,9363698,49921528,3.959401,1.227917,1.044373,3.355,1.687111,4.993,9.363698,49.921528,7.93124962040425,2.45969434268919
Chuquisaca,3,1103,Poroma,2015,5857892,856600,3401292,2805000,1600000,3875000,9932119,62717693,5.857892,0.8566,3.401292,2.805,1.6,3.875,9.932119,62.717693,9.34009482778647,1.36580278869633
Chuquisaca,3,1103,Poroma,2016,3062702,1004900,1348543,3303086,709259,4048587,7577210,57310779,3.062702,1.0049,1.348543,3.303086,0.709259,4.048587,7.57721,57.310779,5.34402437628705,1.7534223361368
Chuquisaca,3,1103,Poroma,2017,1314366,874366,40000,1179312,4e+05,1261812,2858178,33631554,1.314366,0.874366,0.04,1.179312,0.4,1.261812,2.858178,33.631554,3.90813341542291,2.59983823524777
Chuquisaca,3,1103,Poroma,2018,4468336,421500,4046836,570000,,778800,5507136,38690744,4.468336,0.4215,4.046836,0.57,,0.7788,5.507136,38.690744,11.5488500298676,1.08940784390189
Chuquisaca,3,1103,Poroma,2019,1595223,504593,890630,1202837,2e+05,2099127,4086445,45888118,1.595223,0.504593,0.89063,1.202837,0.2,2.099127,4.086445,45.888118,3.47633128035454,1.09961580904233
Chuquisaca,3,1103,Poroma,2020,470364,470364,,1034847,,1746285,2501649,42196400,0.470364,0.470364,,1.034847,,1.746285,2.501649,42.1964,1.11470172810951,1.11470172810951
Chuquisaca,3,1103,Poroma,2021,2104006,220000,1084006,530055,8e+05,727160,3034219,33410932,2.104006,0.22,1.084006,0.530055,0.8,0.72716,3.034219,33.410932,6.29735800246458,0.658467114895209
Chuquisaca,4,1104,Villa Azurduy,2012,1051887,870333,181554,1359930,,1996630,3378812,25029068,1.051887,0.870333,0.181554,1.35993,,1.99663,3.378812,25.029068,4.2026614814423,3.4772888866657
Chuquisaca,4,1104,Villa Azurduy,2013,2440613,2326333,114280,1326829,,1865549,5027357,42271760,2.440613,2.326333,0.11428,1.326829,,1.865549,5.027357,42.27176,5.77362522875792,5.50327925783076
Chuquisaca,4,1104,Villa Azurduy,2014,2089292,1843033,246259,790850,,1050650,3904242,28897593,2.089292,1.843033,0.246259,0.79085,,1.05065,3.904242,28.897593,7.22998624833563,6.37780800636233
Chuquisaca,4,1104,Villa Azurduy,2015,3209019,1987821,1221198,795342,,1612322,5658262,35978781,3.209019,1.987821,1.221198,0.795342,,1.612322,5.658262,35.978781,8.91919879108745,5.52498151618867
Chuquisaca,4,1104,Villa Azurduy,2016,1232117,593240,638877,1436614,,1625614,3454054,27984128,1.232117,0.59324,0.638877,1.436614,,1.625614,3.454054,27.984128,4.40291368021187,2.1199159752271
