dept_code,dept,program,tip,year,corriente_bob,corriente_pct,inversion_bob,inversion_pct,total_bob,total_pct,program_code
4,Oruro,0 EJECUTIVO MUNICIPAL,total,2020,25558406,3.55,,0,25558406,3.01,0
4,Oruro,0 EJECUTIVO MUNICIPAL,total,2021,21495050,3.37,,0,21495050,2.83,0
4,Oruro,1 CONCEJO MUNICIPAL,total,2012,,0,,0,,0,1
4,Oruro,1 CONCEJO MUNICIPAL,total,2013,120000,0.03,,0,120000,0.01,1
4,Oruro,1 CONCEJO MUNICIPAL,total,2014,,0,,0,,0,1
4,Oruro,1 CONCEJO MUNICIPAL,total,2015,,0,,0,,0,1
4,Oruro,1 CONCEJO MUNICIPAL,total,2016,,0,,0,,0,1
4,Oruro,1 CONCEJO MUNICIPAL,total,2017,,0,,0,,0,1
4,Oruro,1 CONCEJO MUNICIPAL,total,2018,,0,,0,,0,1
4,Oruro,1 CONCEJO MUNICIPAL,total,2019,,0,,0,,0,1
4,Oruro,1 CONCEJO MUNICIPAL,total,2020,2357120,0.33,7381465,0,9738585,1.15,1
4,Oruro,1 CONCEJO MUNICIPAL,total,2021,,0,,0,,0,1
4,Oruro,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2012,8242936,2.83,11438282,2.94,19681218,2.89,10
4,Oruro,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2013,9404384,2.51,9215282,2.11,18619666,2.3,10
4,Oruro,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2014,9342454,2.19,13982456,2.59,23324910,2.41,10
4,Oruro,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2015,12245092,1.92,17347173,3.75,29592265,2.69,10
4,Oruro,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2016,11940651,1.95,9440310,3.24,21380961,2.37,10
4,Oruro,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2017,8061725,1.72,1444275,1.04,9506000,1.57,10
4,Oruro,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2018,6835100,1.37,4803883,2.62,11638983,1.71,10
4,Oruro,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2019,9014458,1.24,1865006,1.34,10879464,1.26,10
4,Oruro,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2020,8374425,1.16,702580,0.55,9077005,1.07,10
4,Oruro,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2021,7366933,1.15,300054,0.25,7666987,1.01,10
4,Oruro,11 SANEAMIENTO BÁSICO,total,2012,10471581,3.59,44526960,11.46,54998541,8.09,11
4,Oruro,11 SANEAMIENTO BÁSICO,total,2013,13174152,3.52,25585673,5.86,38759825,4.78,11
4,Oruro,11 SANEAMIENTO BÁSICO,total,2014,13657942,3.2,45740517,8.46,59398459,6.14,11
4,Oruro,11 SANEAMIENTO BÁSICO,total,2015,22617462,3.54,37510637,8.12,60128099,5.46,11
4,Oruro,11 SANEAMIENTO BÁSICO,total,2016,19416614,3.17,30374584,10.42,49791198,5.51,11
4,Oruro,11 SANEAMIENTO BÁSICO,total,2017,8787298,1.88,17336542,12.48,26123840,4.3,11
4,Oruro,11 SANEAMIENTO BÁSICO,total,2018,10485742,2.1,32169539,17.57,42655281,6.26,11
4,Oruro,11 SANEAMIENTO BÁSICO,total,2019,19183500,2.64,18271678,13.08,37455178,4.32,11
4,Oruro,11 SANEAMIENTO BÁSICO,total,2020,21983573,3.06,10749571,8.36,32733144,3.86,11
4,Oruro,11 SANEAMIENTO BÁSICO,total,2021,16323144,2.56,42898464,35.06,59221608,7.79,11
4,Oruro,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2012,407930,0.14,34622087,8.91,35030017,5.15,12
4,Oruro,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2013,4e+05,0.11,14091073,3.23,14491073,1.79,12
4,Oruro,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2014,355000,0.08,12774277,2.36,13129277,1.36,12
4,Oruro,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2015,560206,0.09,21303808,4.61,21864014,1.99,12
4,Oruro,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2016,1270654,0.21,4454853,1.53,5725507,0.63,12
4,Oruro,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2017,1327968,0.28,1596553,1.15,2924521,0.48,12
4,Oruro,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2018,2558818,0.51,10968208,5.99,13527026,1.98,12
4,Oruro,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2019,3153158,0.43,8539247,6.11,11692405,1.35,12
4,Oruro,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2020,,0,,0,,0,12
4,Oruro,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2021,1266783,0.2,10101376,8.26,11368159,1.49,12
4,Oruro,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2012,9823157,3.37,5765663,1.48,15588820,2.29,13
4,Oruro,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2013,12620513,3.37,3806494,0.87,16427007,2.02,13
4,Oruro,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2014,16859616,3.95,5484307,1.01,22343923,2.31,13
4,Oruro,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2015,25217610,3.95,10739224,2.32,35956834,3.27,13
4,Oruro,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2016,23124789,3.78,6961267,2.39,30086056,3.33,13
4,Oruro,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2017,9506546,2.03,6500000,4.68,16006546,2.64,13
4,Oruro,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2018,16613877,3.33,11985,0.01,16625862,2.44,13
4,Oruro,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2019,25670003,3.53,,0,25670003,2.96,13
4,Oruro,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2020,24561213,3.41,,0,24561213,2.9,13
4,Oruro,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2021,19220358,3.01,,0,19220358,2.53,13
4,Oruro,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2012,700355,0.24,,0,700355,0.1,14
4,Oruro,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2013,1307000,0.35,,0,1307000,0.16,14
4,Oruro,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2014,2036808,0.48,,0,2036808,0.21,14
4,Oruro,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2015,2416808,0.38,,0,2416808,0.22,14
4,Oruro,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2016,3840436,0.63,550000,0.19,4390436,0.49,14
4,Oruro,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2017,2658500,0.57,,0,2658500,0.44,14
4,Oruro,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2018,3746427,0.75,,0,3746427,0.55,14
4,Oruro,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2019,4967443,0.68,,0,4967443,0.57,14
4,Oruro,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2020,7091043,0.99,,0,7091043,0.84,14
4,Oruro,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2021,4858353,0.76,20000,0.02,4878353,0.64,14
4,Oruro,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2012,140000,0.05,2972858,0.77,3112858,0.46,15
4,Oruro,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2013,286550,0.08,2850524,0.65,3137074,0.39,15
4,Oruro,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2014,374000,0.09,90000,0.02,464000,0.05,15
4,Oruro,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2015,896916,0.14,229500,0.05,1126416,0.1,15
4,Oruro,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2016,1433156,0.23,20000,0.01,1453156,0.16,15
4,Oruro,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2017,152102,0.03,,0,152102,0.03,15
4,Oruro,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2018,407000,0.08,,0,407000,0.06,15
4,Oruro,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2019,670911,0.09,,0,670911,0.08,15
4,Oruro,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2020,,0,,0,,0,15
4,Oruro,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2021,780791,0.12,,0,780791,0.1,15
4,Oruro,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2012,16375137,5.62,11043004,2.84,27418141,4.03,16
4,Oruro,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2013,22034447,5.88,7265234,1.66,29299681,3.61,16
4,Oruro,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2014,22932305,5.37,11175282,2.07,34107587,3.53,16
4,Oruro,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2015,45812711,7.17,5940519,1.29,51753230,4.7,16
4,Oruro,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2016,45341272,7.41,3553674,1.22,48894946,5.41,16
4,Oruro,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2017,38806442,8.29,,0,38806442,6.39,16
4,Oruro,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2018,32174539,6.46,850000,0.46,33024539,4.85,16
4,Oruro,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2019,43386540,5.97,,0,43386540,5.01,16
4,Oruro,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2020,50879348,7.07,,0,50879348,6,16
4,Oruro,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2021,48277865,7.56,,0,48277865,6.35,16
4,Oruro,17 INFRAESTRUCTURA URBANA Y RURAL,total,2012,22230440,7.62,148502368,38.22,170732808,25.11,17
4,Oruro,17 INFRAESTRUCTURA URBANA Y RURAL,total,2013,27984154,7.47,207153583,47.42,235137737,28.98,17
4,Oruro,17 INFRAESTRUCTURA URBANA Y RURAL,total,2014,31294996,7.33,247322314,45.77,278617310,28.81,17
4,Oruro,17 INFRAESTRUCTURA URBANA Y RURAL,total,2015,54326209,8.51,233878120,50.6,288204329,26.18,17
4,Oruro,17 INFRAESTRUCTURA URBANA Y RURAL,total,2016,48525053,7.93,162990464,55.91,211515517,23.4,17
4,Oruro,17 INFRAESTRUCTURA URBANA Y RURAL,total,2017,41712350,8.91,76387369,54.98,118099719,19.46,17
4,Oruro,17 INFRAESTRUCTURA URBANA Y RURAL,total,2018,33560241,6.73,68172058,37.23,101732299,14.93,17
4,Oruro,17 INFRAESTRUCTURA URBANA Y RURAL,total,2019,41012901,5.64,86333375,61.82,127346276,14.7,17
4,Oruro,17 INFRAESTRUCTURA URBANA Y RURAL,total,2020,42343155,5.89,79899462,62.15,122242617,14.41,17
4,Oruro,17 INFRAESTRUCTURA URBANA Y RURAL,total,2021,36384147,5.7,45244090,36.98,81628237,10.73,17
4,Oruro,18 GESTIÓN DE CAMINOS VECINALES,total,2012,3610038,1.24,7391429,1.9,11001467,1.62,18
4,Oruro,18 GESTIÓN DE CAMINOS VECINALES,total,2013,2627553,0.7,6733409,1.54,9360962,1.15,18
4,Oruro,18 GESTIÓN DE CAMINOS VECINALES,total,2014,3517859,0.82,27463740,5.08,30981599,3.2,18
4,Oruro,18 GESTIÓN DE CAMINOS VECINALES,total,2015,5048651,0.79,15276223,3.3,20324874,1.85,18
4,Oruro,18 GESTIÓN DE CAMINOS VECINALES,total,2016,4752936,0.78,7181865,2.46,11934801,1.32,18
4,Oruro,18 GESTIÓN DE CAMINOS VECINALES,total,2017,4202270,0.9,1665196,1.2,5867466,0.97,18
4,Oruro,18 GESTIÓN DE CAMINOS VECINALES,total,2018,4744743,0.95,20544541,11.22,25289284,3.71,18
4,Oruro,18 GESTIÓN DE CAMINOS VECINALES,total,2019,6794542,0.93,5140893,3.68,11935435,1.38,18
4,Oruro,18 GESTIÓN DE CAMINOS VECINALES,total,2020,5200004,0.72,13192256,10.26,18392260,2.17,18
4,Oruro,18 GESTIÓN DE CAMINOS VECINALES,total,2021,4356732,0.68,15377380,12.57,19734112,2.59,18
4,Oruro,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2012,2666449,0.91,1481396,0.38,4147845,0.61,19
4,Oruro,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2013,3350966,0.89,146990,0.03,3497956,0.43,19
4,Oruro,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2014,5027673,1.18,401000,0.07,5428673,0.56,19
4,Oruro,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2015,1082000,0.17,,0,1082000,0.1,19
4,Oruro,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2016,1799580,0.29,156000,0.05,1955580,0.22,19
4,Oruro,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2017,1247229,0.27,1260534,0.91,2507763,0.41,19
4,Oruro,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2018,2132000,0.43,90000,0.05,2222000,0.33,19
4,Oruro,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2019,2511545,0.35,,0,2511545,0.29,19
4,Oruro,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2020,1873294,0.26,,0,1873294,0.22,19
4,Oruro,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2021,1748114,0.27,,0,1748114,0.23,19
4,Oruro,20 GESTIÓN DE SALUD,total,2012,55410630,19,14945072,3.85,70355702,10.35,20
4,Oruro,20 GESTIÓN DE SALUD,total,2013,70994622,18.96,29186542,6.68,100181164,12.35,20
4,Oruro,20 GESTIÓN DE SALUD,total,2014,77015195,18.05,10585314,1.96,87600509,9.06,20
4,Oruro,20 GESTIÓN DE SALUD,total,2015,120079167,18.8,7510264,1.62,127589431,11.59,20
4,Oruro,20 GESTIÓN DE SALUD,total,2016,100512405,16.42,7185030,2.46,107697435,11.92,20
4,Oruro,20 GESTIÓN DE SALUD,total,2017,87389331,18.67,1743100,1.25,89132431,14.68,20
4,Oruro,20 GESTIÓN DE SALUD,total,2018,90017215,18.06,3455000,1.89,93472215,13.72,20
4,Oruro,20 GESTIÓN DE SALUD,total,2019,116417143,16.02,1673127,1.2,118090270,13.63,20
4,Oruro,20 GESTIÓN DE SALUD,total,2020,115266390,16.02,349820,0.27,115616210,13.63,20
4,Oruro,20 GESTIÓN DE SALUD,total,2021,98755992,15.47,570471,0.47,99326463,13.06,20
4,Oruro,21 GESTIÓN DE EDUCACIÓN,total,2012,61287964,21.02,59984656,15.44,121272620,17.83,21
4,Oruro,21 GESTIÓN DE EDUCACIÓN,total,2013,72054440,19.24,76546925,17.52,148601365,18.32,21
4,Oruro,21 GESTIÓN DE EDUCACIÓN,total,2014,82312280,19.29,80779505,14.95,163091785,16.86,21
4,Oruro,21 GESTIÓN DE EDUCACIÓN,total,2015,113113438,17.71,42956226,9.29,156069664,14.18,21
4,Oruro,21 GESTIÓN DE EDUCACIÓN,total,2016,90442063,14.77,35665224,12.23,126107287,13.95,21
4,Oruro,21 GESTIÓN DE EDUCACIÓN,total,2017,71827610,15.35,23212593,16.71,95040203,15.66,21
4,Oruro,21 GESTIÓN DE EDUCACIÓN,total,2018,82962886,16.65,26010334,14.2,108973220,15.99,21
4,Oruro,21 GESTIÓN DE EDUCACIÓN,total,2019,111184672,15.3,8433631,6.04,119618303,13.8,21
4,Oruro,21 GESTIÓN DE EDUCACIÓN,total,2020,114723041,15.94,7376579,5.74,122099620,14.4,21
4,Oruro,21 GESTIÓN DE EDUCACIÓN,total,2021,106553102,16.69,3909986,3.2,110463088,14.52,21
4,Oruro,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2012,5174540,1.77,5034575,1.3,10209115,1.5,22
4,Oruro,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2013,7272450,1.94,6527931,1.49,13800381,1.7,22
4,Oruro,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2014,7666212,1.8,28818350,5.33,36484562,3.77,22
4,Oruro,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2015,13997557,2.19,16203312,3.51,30200869,2.74,22
4,Oruro,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2016,12191394,1.99,4526704,1.55,16718098,1.85,22
4,Oruro,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2017,7307383,1.56,4513702,3.25,11821085,1.95,22
4,Oruro,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2018,10293959,2.07,6347364,3.47,16641323,2.44,22
4,Oruro,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2019,13179114,1.81,688140,0.49,13867254,1.6,22
4,Oruro,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2020,12381324,1.72,2170673,1.69,14551997,1.72,22
4,Oruro,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2021,8283159,1.3,1541000,1.26,9824159,1.29,22
4,Oruro,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2012,3792245,1.3,938747,0.24,4730992,0.7,23
4,Oruro,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2013,6114082,1.63,2232798,0.51,8346880,1.03,23
4,Oruro,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2014,6666137,1.56,23849789,4.41,30515926,3.16,23
4,Oruro,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2015,6937302,1.09,20150549,4.36,27087851,2.46,23
4,Oruro,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2016,8929488,1.46,860730,0.3,9790218,1.08,23
4,Oruro,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2017,5609587,1.2,941577,0.68,6551164,1.08,23
4,Oruro,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2018,6961777,1.4,50000,0.03,7011777,1.03,23
4,Oruro,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2019,11107704,1.53,120000,0.09,11227704,1.3,23
4,Oruro,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2020,11229781,1.56,,0,11229781,1.32,23
4,Oruro,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2021,7619860,1.19,,0,7619860,1,23
4,Oruro,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2012,1089996,0.37,9194141,2.37,10284137,1.51,24
4,Oruro,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2013,3845159,1.03,1744757,0.4,5589916,0.69,24
4,Oruro,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2014,4551240,1.07,722931,0.13,5274171,0.55,24
4,Oruro,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2015,4736581,0.74,1258045,0.27,5994626,0.54,24
4,Oruro,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2016,7466100,1.22,1263656,0.43,8729756,0.97,24
4,Oruro,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2017,1398148,0.3,430000,0.31,1828148,0.3,24
4,Oruro,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2018,1507000,0.3,1303660,0.71,2810660,0.41,24
4,Oruro,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2019,2000680,0.28,60000,0.04,2060680,0.24,24
4,Oruro,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2020,1713458,0.24,383715,0.3,2097173,0.25,24
4,Oruro,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2021,1326646,0.21,283668,0.23,1610314,0.21,24
4,Oruro,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2012,1331140,0.46,,0,1331140,0.2,25
4,Oruro,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2013,1541562,0.41,,0,1541562,0.19,25
4,Oruro,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2014,1844653,0.43,,0,1844653,0.19,25
4,Oruro,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2015,10849988,1.7,,0,10849988,0.99,25
4,Oruro,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2016,5841767,0.95,70000,0.02,5911767,0.65,25
4,Oruro,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2017,4854804,1.04,,0,4854804,0.8,25
4,Oruro,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2018,5561339,1.12,,0,5561339,0.82,25
4,Oruro,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2019,99583497,13.7,,0,99583497,11.49,25
4,Oruro,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2020,83286576,11.58,,0,83286576,9.82,25
4,Oruro,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2021,82756338,12.96,,0,82756338,10.88,25
4,Oruro,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2012,2251975,0.77,718000,0.18,2969975,0.44,26
4,Oruro,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2013,2732054,0.73,85870,0.02,2817924,0.35,26
4,Oruro,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2014,3940920,0.92,,0,3940920,0.41,26
4,Oruro,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2015,9714571,1.52,1440000,0.31,11154571,1.01,26
4,Oruro,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2016,7786959,1.27,,0,7786959,0.86,26
4,Oruro,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2017,4021058,0.86,,0,4021058,0.66,26
4,Oruro,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2018,3887935,0.78,,0,3887935,0.57,26
4,Oruro,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2019,4358618,0.6,,0,4358618,0.5,26
4,Oruro,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2020,4282108,0.6,,0,4282108,0.5,26
4,Oruro,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2021,3730385,0.58,,0,3730385,0.49,26
4,Oruro,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2012,211940,0.07,280000,0.07,491940,0.07,27
4,Oruro,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2013,4209860,1.12,2300000,0.53,6509860,0.8,27
4,Oruro,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2014,6259420,1.47,,0,6259420,0.65,27
4,Oruro,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2015,8537267,1.34,,0,8537267,0.78,27
4,Oruro,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2016,9313267,1.52,,0,9313267,1.03,27
4,Oruro,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2017,725000,0.15,,0,725000,0.12,27
4,Oruro,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2018,3200000,0.64,,0,3200000,0.47,27
4,Oruro,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2019,3389133,0.47,1500000,1.07,4889133,0.56,27
4,Oruro,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2020,4441311,0.62,,0,4441311,0.52,27
4,Oruro,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2021,4110000,0.64,,0,4110000,0.54,27
4,Oruro,28 DEFENSA DEL CONSUMIDOR,total,2012,4292311,1.47,1545191,0.4,5837502,0.86,28
4,Oruro,28 DEFENSA DEL CONSUMIDOR,total,2013,5565476,1.49,5244861,1.2,10810337,1.33,28
4,Oruro,28 DEFENSA DEL CONSUMIDOR,total,2014,5808686,1.36,2890974,0.53,8699660,0.9,28
4,Oruro,28 DEFENSA DEL CONSUMIDOR,total,2015,816659,0.13,5877329,1.27,6693988,0.61,28
4,Oruro,28 DEFENSA DEL CONSUMIDOR,total,2016,1798122,0.29,3874442,1.33,5672564,0.63,28
4,Oruro,28 DEFENSA DEL CONSUMIDOR,total,2017,1300000,0.28,,0,1300000,0.21,28
4,Oruro,28 DEFENSA DEL CONSUMIDOR,total,2018,2766000,0.56,,0,2766000,0.41,28
4,Oruro,28 DEFENSA DEL CONSUMIDOR,total,2019,3682500,0.51,,0,3682500,0.42,28
4,Oruro,28 DEFENSA DEL CONSUMIDOR,total,2020,4912586,0.68,,0,4912586,0.58,28
4,Oruro,28 DEFENSA DEL CONSUMIDOR,total,2021,4780000,0.75,,0,4780000,0.63,28
4,Oruro,29 SERVICIO DE FAENADO DE GANADO,total,2012,210000,0.07,,0,210000,0.03,29
4,Oruro,29 SERVICIO DE FAENADO DE GANADO,total,2013,190000,0.05,,0,190000,0.02,29
4,Oruro,29 SERVICIO DE FAENADO DE GANADO,total,2014,190000,0.04,,0,190000,0.02,29
4,Oruro,29 SERVICIO DE FAENADO DE GANADO,total,2015,70000,0.01,,0,70000,0.01,29
4,Oruro,29 SERVICIO DE FAENADO DE GANADO,total,2016,70000,0.01,,0,70000,0.01,29
4,Oruro,29 SERVICIO DE FAENADO DE GANADO,total,2017,70000,0.01,,0,70000,0.01,29
4,Oruro,29 SERVICIO DE FAENADO DE GANADO,total,2018,70000,0.01,,0,70000,0.01,29
4,Oruro,29 SERVICIO DE FAENADO DE GANADO,total,2019,70000,0.01,,0,70000,0.01,29
4,Oruro,29 SERVICIO DE FAENADO DE GANADO,total,2020,243182,0.03,,0,243182,0.03,29
4,Oruro,29 SERVICIO DE FAENADO DE GANADO,total,2021,143182,0.02,,0,143182,0.02,29
4,Oruro,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2012,1523001,0.52,369802,0.1,1892803,0.28,30
