municipio,dept,year,area_antropico,area_natural,area_no_def,area_total_ha,antropico_share,natural_share
Achocalla,La Paz,1990,6103.65643284303,13383.227002008,,19486.883434851,31.3218706995857,68.6781293004143
Achocalla,La Paz,1991,6443.77050285642,13043.1129319945,,19486.8834348509,33.0672194165856,66.9327805834144
Achocalla,La Paz,1992,5792.52909390865,13694.3543409424,,19486.883434851,29.7252719413772,70.2747280586228
Achocalla,La Paz,1993,5941.41393386232,13545.4695009887,,19486.8834348511,30.4892978588689,69.5107021411311
Achocalla,La Paz,1994,5983.75567293702,13503.1277619141,,19486.8834348511,30.7065811367016,69.2934188632984
Achocalla,La Paz,1995,5291.9009502258,14194.9824846251,,19486.8834348509,27.1562200693499,72.8437799306501
Achocalla,La Paz,1996,5454.78589694824,14032.0975379028,,19486.883434851,27.9920897314586,72.0079102685414
Achocalla,La Paz,1997,5598.10298714601,13888.780447705,,19486.883434851,28.7275438674518,71.2724561325483
Achocalla,La Paz,1998,5793.18183867797,13693.7015961732,,19486.8834348511,29.7286216035818,70.2713783964182
Achocalla,La Paz,1999,6098.15606826171,13388.7273665894,,19486.8834348512,31.2936447156836,68.7063552843164
Achocalla,La Paz,2000,6131.76427611694,13355.1191587342,,19486.8834348511,31.4661105077,68.5338894923
Achocalla,La Paz,2001,6024.28016997072,13462.6032648804,,19486.8834348511,30.9145389518607,69.0854610481393
Achocalla,La Paz,2002,5583.44952219239,13903.4339126587,,19486.8834348511,28.6523473127916,71.3476526872084
Achocalla,La Paz,2003,5613.11630543824,13873.7671294129,,19486.8834348511,28.8045870659827,71.1954129340173
Achocalla,La Paz,2004,5117.93507763666,14368.9483572144,,19486.883434851,26.2634868974665,73.7365131025335
Achocalla,La Paz,2005,5411.93814022825,14074.9452946227,,19486.883434851,27.7722097446807,72.2277902553193
Achocalla,La Paz,2006,5661.46162283324,13825.4218120179,,19486.8834348511,29.0526786479775,70.9473213520225
Achocalla,La Paz,2007,5760.70304517815,13726.1803896729,,19486.8834348511,29.5619515785448,70.4380484214552
Achocalla,La Paz,2008,6319.85432219848,13167.0291126526,,19486.8834348511,32.4313240920599,67.5686759079401
Achocalla,La Paz,2009,6503.79239010012,12983.091044751,,19486.8834348511,33.3752311489095,66.6247688510905
Achocalla,La Paz,2010,6111.66439529419,13375.219039557,,19486.8834348511,31.3629648154196,68.6370351845804
Achocalla,La Paz,2011,6485.97690491943,13000.9065299316,,19486.883434851,33.2838081913072,66.7161918086928
Achocalla,La Paz,2012,6520.08297340089,12966.8004614502,,19486.8834348511,33.4588288332454,66.5411711667546
Achocalla,La Paz,2013,6702.59155892338,12784.2918759277,,19486.8834348511,34.3954002769689,65.6045997230311
Achocalla,La Paz,2014,6891.18279757077,12595.7006372802,,19486.883434851,35.3631858096219,64.6368141903781
Achocalla,La Paz,2015,6778.37815786129,12708.5052769897,,19486.883434851,34.7843111009666,65.2156888990334
Achocalla,La Paz,2016,7140.60734816888,12346.2760866821,,19486.883434851,36.6431470278022,63.3568529721978
Achocalla,La Paz,2017,7802.13449628899,11684.7489385619,,19486.8834348509,40.0378773874916,59.9621226125084
Achocalla,La Paz,2018,8089.48509121085,11397.39834364,,19486.8834348508,41.5124620530311,58.4875379469689
Achocalla,La Paz,2019,7874.18308651735,11612.7003483336,,19486.8834348509,40.4076060332712,59.5923939667288
Achocalla,La Paz,2020,7976.15084445198,11510.7325903991,,19486.8834348511,40.9308695827016,59.0691304172985
Achocalla,La Paz,2021,8172.11125222776,11314.7721826231,,19486.8834348509,41.9364711630211,58.063528836979
Achocalla,La Paz,2022,8483.97632643427,11002.9071084165,,19486.8834348507,43.5368557255357,56.4631442744643
Achocalla,La Paz,2023,9169.85761809065,10317.0258167601,,19486.8834348508,47.0565631941487,52.9434368058513
Achocalla,La Paz,2024,10321.1442199033,9165.73921494735,,19486.8834348506,52.9645710377925,47.0354289622075
Aiquile,Cochabamba,1985,4872.73248736575,267263.924894109,,272136.657381474,1.79054616686031,98.2094538331397
Aiquile,Cochabamba,1986,3628.43612545165,268508.221256015,,272136.657381466,1.3333139902448,98.6666860097552
Aiquile,Cochabamba,1987,3813.73456633911,268322.922815128,,272136.657381468,1.40140420736969,98.5985957926303
Aiquile,Cochabamba,1988,3425.61259677734,268711.044784682,,272136.65738146,1.25878396160925,98.7412160383908
Aiquile,Cochabamba,1989,3992.73840880127,268143.918972664,,272136.657381465,1.46718139600153,98.5328186039985
Aiquile,Cochabamba,1990,4415.61675043945,267721.040631037,,272136.657381476,1.62257330303345,98.3774266969665
Aiquile,Cochabamba,1991,4665.7100561951,267470.947325283,,272136.657381479,1.71447319927016,98.2855268007299
Aiquile,Cochabamba,1992,5039.55218951423,267097.105191957,,272136.657381472,1.85184614156922,98.1481538584308
Aiquile,Cochabamba,1993,5676.0026165284,266460.65476494,,272136.657381468,2.08571776810356,97.9142822318964
Aiquile,Cochabamba,1994,5838.81647337648,266297.84090809,,272136.657381467,2.14554574512611,97.8544542548739
Aiquile,Cochabamba,1995,5614.04807738042,266522.609304089,,272136.657381469,2.06295180200986,97.9370481979902
Aiquile,Cochabamba,1996,5908.95892343753,266227.698458031,,272136.657381469,2.17132046093835,97.8286795390617
Aiquile,Cochabamba,1997,6204.20111058351,265932.456270881,,272136.657381465,2.27981087527169,97.7201891247283
Aiquile,Cochabamba,1998,6381.6572241272,265755.000157337,,272136.657381464,2.34501933165946,97.6549806683406
Aiquile,Cochabamba,1999,6531.96557462771,265604.691806835,,272136.657381462,2.40025200481229,97.5997479951877
Aiquile,Cochabamba,2000,6647.12003214115,265489.537349322,,272136.657381464,2.44256694268999,97.55743305731
Aiquile,Cochabamba,2001,6827.64299546509,265309.014385999,,272136.657381464,2.50890235117959,97.4910976488204
Aiquile,Cochabamba,2002,7004.34740203245,265132.309979431,,272136.657381463,2.57383458348804,97.4261654165119
Aiquile,Cochabamba,2003,7275.55470264886,264861.102678817,,272136.657381466,2.67349307978395,97.3265069202161
Aiquile,Cochabamba,2004,7165.74430890497,264970.913072558,,272136.657381463,2.6331418846159,97.3668581153841
Aiquile,Cochabamba,2005,7141.90546904902,264994.751912414,,272136.657381463,2.62438200636748,97.3756179936325
Aiquile,Cochabamba,2006,7282.91650202025,264853.740879444,,272136.657381464,2.67619826454013,97.3238017354599
Aiquile,Cochabamba,2007,7344.34154158324,264792.315839881,,272136.657381464,2.69876965942461,97.3012303405754
Aiquile,Cochabamba,2008,7274.65105022581,264862.006331238,,272136.657381463,2.67316102146014,97.3268389785399
Aiquile,Cochabamba,2009,7188.51214288939,264948.145238575,,272136.657381464,2.64150820843404,97.358491791566
Aiquile,Cochabamba,2010,7333.18413155515,264803.47324991,,272136.657381465,2.69466973031712,97.3053302696829
Aiquile,Cochabamba,2011,7744.79283541258,264391.864546051,,272136.657381464,2.84592046875788,97.1540795312421
Aiquile,Cochabamba,2012,7619.21203472287,264517.445346741,,272136.657381464,2.79977424138151,97.2002257586185
Aiquile,Cochabamba,2013,7769.91209896238,264366.745282505,,272136.657381467,2.85515085462041,97.1448491453796
Aiquile,Cochabamba,2014,7934.29865137325,264202.35873009,,272136.657381463,2.9155567381911,97.0844432618089
Aiquile,Cochabamba,2015,8267.29999014278,263869.357391322,,272136.657381465,3.0379222224936,96.9620777775064
Aiquile,Cochabamba,2016,8483.73579841308,263652.921583049,,272136.657381462,3.11745425259677,96.8825457474032
Aiquile,Cochabamba,2017,8500.64281505127,263636.014566413,,272136.657381464,3.12366694617535,96.8763330538247
Aiquile,Cochabamba,2018,8126.00789815672,264010.649483307,,272136.657381463,2.98600268568972,97.0139973143103
Aiquile,Cochabamba,2019,8377.1385729919,263759.518808474,,272136.657381466,3.07828377609904,96.921716223901
Aiquile,Cochabamba,2020,9074.38120839841,263062.276173066,,272136.657381464,3.3344942558321,96.6655057441679
Aiquile,Cochabamba,2021,9066.85289658811,263069.804484876,,272136.657381464,3.33172788400894,96.6682721159911
Aiquile,Cochabamba,2022,8938.55355607296,263198.10382539,,272136.657381463,3.28458269535644,96.7154173046436
Aiquile,Cochabamba,2023,10754.6805866028,261381.976794868,,272136.657381471,3.95194116444492,96.0480588355551
Aiquile,Cochabamba,2024,14355.8101945861,257780.84718688,,272136.657381467,5.27522103516651,94.7247789648335
Alalay,Cochabamba,1985,3837.01398972167,38421.4384235199,,42258.4524132415,9.07987342319086,90.9201265768091
Alalay,Cochabamba,1986,4853.88035830688,37404.5720549354,,42258.4524132423,11.4861763295095,88.5138236704905
Alalay,Cochabamba,1987,5345.96715376586,36912.4852594777,,42258.4524132436,12.6506458435531,87.3493541564469
Alalay,Cochabamba,1988,4799.15943755492,37459.2929756869,,42258.4524132418,11.3566852629253,88.6433147370747
Alalay,Cochabamba,1989,5018.39046734007,37240.0619459016,,42258.4524132416,11.8754714873741,88.1245285126259
Alalay,Cochabamba,1990,4965.80497166138,37292.6474415806,,42258.452413242,11.7510336703795,88.2489663296205
Alalay,Cochabamba,1991,5094.91369713134,37163.5387161107,,42258.4524132421,12.056555330774,87.943444669226
Alalay,Cochabamba,1992,6287.65843633421,35970.7939769083,,42258.4524132425,14.8790551410819,85.1209448589181
Alalay,Cochabamba,1993,6713.01951430654,35545.4328989366,,42258.4524132431,15.8856255516891,84.1143744483109
Alalay,Cochabamba,1994,6352.78987416987,35905.6625390725,,42258.4524132424,15.0331815563107,84.9668184436893
Alalay,Cochabamba,1995,6557.38812060545,35701.0642926369,,42258.4524132423,15.5173409013686,84.4826590986314
Alalay,Cochabamba,1996,6793.54028491205,35464.9121283308,,42258.4524132428,16.0761691376637,83.9238308623363
Alalay,Cochabamba,1997,7089.00493619376,35169.4474770494,,42258.4524132431,16.7753538791974,83.2246461208026
Alalay,Cochabamba,1998,7415.4053475464,34843.0470656981,,42258.4524132445,17.5477447092272,82.4522552907728
Alalay,Cochabamba,1999,7803.09500368647,34455.3574095576,,42258.452413244,18.4651698253884,81.5348301746116
Alalay,Cochabamba,2000,7755.4575370239,34502.9948762201,,42258.4524132441,18.3524409772122,81.6475590227879
Alalay,Cochabamba,2001,7706.04799275508,34552.4044204889,,42258.452413244,18.2355187014373,81.7644812985627
Alalay,Cochabamba,2002,7814.10755601194,34444.3448572319,,42258.4524132439,18.4912298245049,81.5087701754952
Alalay,Cochabamba,2003,7698.72582297357,34559.726590271,,42258.4524132446,18.2181915884848,81.7818084115152
Alalay,Cochabamba,2004,7625.89421195063,34632.5582012931,,42258.4524132438,18.0458435566388,81.9541564433612
Alalay,Cochabamba,2005,7619.07570870356,34639.3767045404,,42258.452413244,18.0297083153848,81.9702916846152
Alalay,Cochabamba,2006,7600.82591193233,34657.6265013111,,42258.4524132435,17.9865221698235,82.0134778301765
Alalay,Cochabamba,2007,8248.65897423089,34009.7934390125,,42258.4524132434,19.5195481688909,80.4804518311091
Alalay,Cochabamba,2008,8488.74448927006,33769.7079239742,,42258.4524132443,20.0876842489612,79.9123157510388
Alalay,Cochabamba,2009,7764.95875312494,34493.4936601192,,42258.4524132441,18.3749245646567,81.6250754353434
Alalay,Cochabamba,2010,7307.64017084344,34950.8122424002,,42258.4524132436,17.2927302197022,82.7072697802979
Alalay,Cochabamba,2011,7084.58896585076,35173.8634473925,,42258.4524132432,16.7649039689644,83.2350960310356
Alalay,Cochabamba,2012,7059.27502256465,35199.1773906782,,42258.4524132428,16.7050012942557,83.2949987057443
Alalay,Cochabamba,2013,7567.98765974122,34690.4647535015,,42258.4524132427,17.9088140420628,82.0911859579372
Alalay,Cochabamba,2014,7875.64911528918,34382.8032979536,,42258.4524132428,18.6368611852457,81.3631388147543
Alalay,Cochabamba,2015,8231.36421597279,34027.0881972702,,42258.452413243,19.4786220173866,80.5213779826134
Alalay,Cochabamba,2016,8504.08328049924,33754.3691327431,,42258.4524132424,20.1239818186867,79.8760181813134
Alalay,Cochabamba,2017,8848.05993662105,33410.3924766212,,42258.4524132423,20.937964907225,79.062035092775
Alalay,Cochabamba,2018,9101.10314346936,33157.349269773,,42258.4524132424,21.536763945992,78.463236054008
Alalay,Cochabamba,2019,8968.1818898438,33290.2705233987,,42258.4524132425,21.2222203552193,78.7777796447807
Alalay,Cochabamba,2020,9526.02184093016,32732.4305723124,,42258.4524132425,22.542287511563,77.457712488437
Alalay,Cochabamba,2021,9532.41435283203,32726.0380604105,,42258.4524132425,22.557414690948,77.442585309052
Alalay,Cochabamba,2022,9540.51126129149,32717.941151951,,42258.4524132425,22.5765751381416,77.4234248618584
Alalay,Cochabamba,2023,12259.3087201662,29999.1436930794,,42258.4524132455,29.0103115946659,70.9896884053341
Alalay,Cochabamba,2024,13283.7303989562,28974.7220142905,,42258.4524132466,31.434493315217,68.565506684783
Alto Beni,La Paz,1985,3484.69925474242,100997.948452952,,104482.647707695,3.3351942463129,96.6648057536871
Alto Beni,La Paz,1986,2769.64846016235,101712.999247533,,104482.647707695,2.65082147220354,97.3491785277965
Alto Beni,La Paz,1987,2412.01760959474,102070.630098101,,104482.647707695,2.30853415616218,97.6914658438378
Alto Beni,La Paz,1988,2479.55676442262,102003.090943273,,104482.647707695,2.37317566009575,97.6268243399043
Alto Beni,La Paz,1989,2608.12300198976,101874.524705705,,104482.647707694,2.49622598509024,97.5037740149098
Alto Beni,La Paz,1990,2494.46312417604,101988.184583519,,104482.647707695,2.38744248820594,97.6125575117941
Alto Beni,La Paz,1991,2425.32863127442,102057.319076421,,104482.647707695,2.3212740914258,97.6787259085742
Alto Beni,La Paz,1992,2434.96963897706,102047.678068719,,104482.647707696,2.33050146832919,97.6694985316708
Alto Beni,La Paz,1993,2505.37292785035,101977.274779846,,104482.647707696,2.39788422557922,97.6021157744208
Alto Beni,La Paz,1994,2615.64328601686,101867.004421679,,104482.647707696,2.50342362430789,97.4965763756921
Alto Beni,La Paz,1995,2710.3412911438,101772.306416553,,104482.647707697,2.59405877493295,97.4059412250671
Alto Beni,La Paz,1996,2584.06183146972,101898.585876228,,104482.647707698,2.47319711757204,97.526802882428
Alto Beni,La Paz,1997,2759.68451488647,101722.963192811,,104482.647707697,2.64128501280617,97.3587149871938
Alto Beni,La Paz,1998,2965.32944575194,101517.318261945,,104482.647707697,2.83810710276773,97.1618928972323
Alto Beni,La Paz,1999,3358.55998416745,101124.087723529,,104482.647707696,3.21446676347968,96.7855332365203
Alto Beni,La Paz,2000,3706.32951042478,100776.31819727,,104482.647707695,3.54731583831389,96.4526841616861
Alto Beni,La Paz,2001,4332.8423771911,100149.805330505,,104482.647707696,4.14694925162386,95.8530507483762
Alto Beni,La Paz,2002,4696.90569923703,99785.7420084586,,104482.647707696,4.49539306505446,95.5046069349456
Alto Beni,La Paz,2003,4887.90124232174,99594.7464653736,,104482.647707695,4.67819427393945,95.3218057260606
Alto Beni,La Paz,2004,4839.1087549072,99643.5389527884,,104482.647707696,4.63149514400254,95.3685048559975
Alto Beni,La Paz,2005,5089.62344988402,99393.0242578122,,104482.647707696,4.87126193827218,95.1287380617278
Alto Beni,La Paz,2006,5320.39638336181,99162.2513243338,,104482.647707696,5.09213395725417,94.9078660427459
Alto Beni,La Paz,2007,4877.93653193966,99604.7111757557,,104482.647707695,4.66865708226151,95.3313429177385
Alto Beni,La Paz,2008,4868.47928438108,99614.168423315,,104482.647707696,4.65960558159025,95.3403944184097
Alto Beni,La Paz,2009,5163.08227893068,99319.5654287649,,104482.647707696,4.94156914301703,95.058430856983
Alto Beni,La Paz,2010,5870.58955588992,98612.0581518064,,104482.647707696,5.61872204111218,94.3812779588878
Alto Beni,La Paz,2011,6361.6377735535,98121.0099341458,,104482.647707699,6.08870268233518,93.9112973176648
Alto Beni,La Paz,2012,7277.11378153077,97205.5339261694,,104482.6477077,6.96490177190873,93.0350982280913
Alto Beni,La Paz,2013,8188.19479271855,96294.4529149798,,104482.647707698,7.83689442444636,92.1631055755536
Alto Beni,La Paz,2014,8781.72701085837,95700.9206968402,,104482.647707699,8.40496216694872,91.5950378330513
Alto Beni,La Paz,2015,9533.04892409695,94949.5987836012,,104482.647707698,9.12404990995894,90.8759500900411
Alto Beni,La Paz,2016,10262.1518412782,94220.4958664192,,104482.647707697,9.82187192459725,90.1781280754028
Alto Beni,La Paz,2017,10473.3933098697,94009.2543978284,,104482.647707698,10.0240504424909,89.9759495575091
Alto Beni,La Paz,2018,11368.0324691226,93114.6152385772,,104482.6477077,10.880306652379,89.119693347621
Alto Beni,La Paz,2019,12219.0511497437,92263.5965579533,,104482.647707697,11.6948138450013,88.3051861549987
Alto Beni,La Paz,2020,13439.5291542724,91043.1185534259,,104482.647707698,12.8629293467667,87.1370706532333
Alto Beni,La Paz,2021,14180.9063589662,90301.7413487325,,104482.647707699,13.5724990417919,86.4275009582081
Alto Beni,La Paz,2022,14539.3861465149,89943.2615611842,,104482.647707699,13.915598872638,86.084401127362
Alto Beni,La Paz,2023,16955.5496123044,87527.0980953929,,104482.647707697,16.2281010141891,83.7718989858109
Alto Beni,La Paz,2024,20601.312925268,83881.3347824287,,104482.647707697,19.7174491432326,80.2825508567674
Ancoraimes,La Paz,1985,5700.66128650521,26957.4284270492,,32658.0897135544,17.4555870735428,82.5444129264572
Ancoraimes,La Paz,1986,6538.08050674426,26120.0092068107,,32658.0897135549,20.0197885549643,79.9802114450357
Ancoraimes,La Paz,1987,7228.08177515851,25430.0079383961,,32658.0897135547,22.1325920730707,77.8674079269293
Ancoraimes,La Paz,1988,6906.01578165273,25752.0739319023,,32658.0897135551,21.1464168364579,78.8535831635421
Ancoraimes,La Paz,1989,7019.44808283679,25638.6416307183,,32658.089713555,21.4937497704383,78.5062502295617
Ancoraimes,La Paz,1990,7931.55334777195,24726.5363657832,,32658.0897135551,24.2866420459365,75.7133579540635
Ancoraimes,La Paz,1991,7922.20460565153,24735.8851079037,,32658.0897135552,24.2580159315421,75.7419840684579
Ancoraimes,La Paz,1992,7194.62723629141,25463.4624772639,,32658.0897135553,22.0301533230988,77.9698466769012
Ancoraimes,La Paz,1993,6620.44865381467,26037.6410597405,,32658.0897135552,20.2720021651076,79.7279978348924
Ancoraimes,La Paz,1994,6902.97887295523,25755.1108406001,,32658.0897135554,21.1371177356097,78.8628822643903
Ancoraimes,La Paz,1995,8225.73513693206,24432.3545766233,,32658.0897135553,25.1874350553879,74.8125649446121
Ancoraimes,La Paz,1996,8764.33458056609,23893.7551329895,,32658.0897135555,26.8366418778262,73.1633581221738
Ancoraimes,La Paz,1997,7676.72719022204,24981.362523333,,32658.0897135551,23.5063571003534,76.4936428996466
Ancoraimes,La Paz,1998,6771.65258307491,25886.4371304798,,32658.0897135547,20.7349928990621,79.2650071009379
Ancoraimes,La Paz,1999,5100.57514099125,27557.5145725637,,32658.0897135549,15.6181062203226,84.3818937796774
Ancoraimes,La Paz,2000,5953.47963775626,26704.6100757986,,32658.0897135549,18.2297240591058,81.7702759408942
Ancoraimes,La Paz,2001,6380.93005340568,26277.1596601492,,32658.0897135549,19.5385893950718,80.4614106049282
Ancoraimes,La Paz,2002,6047.07827329096,26611.0114402639,,32658.0897135548,18.5163257444942,81.4836742555058
Ancoraimes,La Paz,2003,6237.46481291493,26420.6249006399,,32658.0897135549,19.0992947463368,80.9007052536633
Ancoraimes,La Paz,2004,5324.73440578002,27333.3553077747,,32658.0897135547,16.3044882676344,83.6955117323657
Ancoraimes,La Paz,2005,4739.19133720706,27918.8983763473,,32658.0897135544,14.5115387298361,85.4884612701639
Ancoraimes,La Paz,2006,5426.53151937856,27231.5581941756,,32658.0897135542,16.616193926145,83.383806073855
Ancoraimes,La Paz,2007,6666.51063841548,25991.5790751394,,32658.0897135549,20.4130452726649,79.5869547273351
Ancoraimes,La Paz,2008,7127.50000093379,25530.5897126215,,32658.0897135553,21.8246078183054,78.1753921816946
Ancoraimes,La Paz,2009,6375.22017596433,26282.8695375904,,32658.0897135547,19.52110558787,80.47889441213
Ancoraimes,La Paz,2010,6093.12917347405,26564.9605400803,,32658.0897135544,18.6573349112492,81.3426650887508
Ancoraimes,La Paz,2011,6047.55177491452,26610.5379386401,,32658.0897135546,18.5177756199393,81.4822243800607
Ancoraimes,La Paz,2012,5667.78601654046,26990.3036970143,,32658.0897135548,17.3549220614335,82.6450779385665
Ancoraimes,La Paz,2013,6332.55129520255,26325.5384183523,,32658.0897135548,19.3904522608198,80.6095477391802
Ancoraimes,La Paz,2014,5431.72377033083,27226.3659432239,,32658.0897135547,16.6320927463078,83.3679072536922
Ancoraimes,La Paz,2015,8319.55400167833,24338.5357118778,,32658.0897135561,25.4747110888882,74.5252889111118
Ancoraimes,La Paz,2016,9113.42153982531,23544.6681737311,,32658.0897135564,27.9055560804658,72.0944439195342
Ancoraimes,La Paz,2017,8840.50184793088,23817.5878656256,,32658.0897135565,27.069868217862,72.9301317821381
Ancoraimes,La Paz,2018,9234.85195227641,23423.2377612797,,32658.0897135561,28.2773794587351,71.7226205412649
Ancoraimes,La Paz,2019,9248.03458253151,23410.0551310245,,32658.089713556,28.3177450476926,71.6822549523074
Ancoraimes,La Paz,2020,10045.9167779232,22612.1729356329,,32658.0897135561,30.7608830339921,69.2391169660079
Ancoraimes,La Paz,2021,9433.13288279395,23224.9568307622,,32658.0897135562,28.8845213101313,71.1154786898687
Ancoraimes,La Paz,2022,8940.36388333115,23717.7258302251,,32658.0897135563,27.3756486118661,72.6243513881339
Ancoraimes,La Paz,2023,9127.70987246698,23530.3798410894,,32658.0897135564,27.949307361594,72.050692638406
Ancoraimes,La Paz,2024,9871.30359969461,22786.7861138619,,32658.0897135565,30.2262125135782,69.7737874864218
Antequera (Bolivar),Oruro,1985,527.269540704344,27774.411966437,,28301.6815071414,1.86303255716908,98.1369674428309
Antequera (Bolivar),Oruro,1986,701.55454295654,27600.1269641847,,28301.6815071412,2.47884403186263,97.5211559681374
Antequera (Bolivar),Oruro,1987,699.770989459228,27601.9105176821,,28301.6815071414,2.47254209712824,97.5274579028718
Antequera (Bolivar),Oruro,1988,720.376811968994,27581.3046951724,,28301.6815071414,2.54534986476765,97.4546501352324
Antequera (Bolivar),Oruro,1989,689.424104687492,27612.2574024542,,28301.6815071417,2.43598283908863,97.5640171609114
Antequera (Bolivar),Oruro,1990,855.919465948503,27445.7620411942,,28301.6815071427,3.02427071597314,96.9757292840269
Antequera (Bolivar),Oruro,1991,870.41391376345,27431.267593379,,28301.6815071424,3.07548480306298,96.9245151969371
Antequera (Bolivar),Oruro,1992,869.809857275412,27431.8716498673,,28301.6815071427,3.07335045465723,96.9266495453428
Antequera (Bolivar),Oruro,1993,795.662960455327,27506.018546687,,28301.6815071424,2.81136285225501,97.188637147745
Antequera (Bolivar),Oruro,1994,468.919795562743,27832.7617115791,,28301.6815071418,1.65686196222798,98.343138037772
Antequera (Bolivar),Oruro,1995,531.127315728754,27770.5541914127,,28301.6815071414,1.87666346112592,98.1233365388741
Antequera (Bolivar),Oruro,1996,595.805441461171,27705.8760656802,,28301.6815071414,2.10519449634408,97.8948055036559
Antequera (Bolivar),Oruro,1997,576.440773931872,27725.2407332095,,28301.6815071414,2.03677217477844,97.9632278252216
Antequera (Bolivar),Oruro,1998,565.722462420641,27735.9590447207,,28301.6815071413,1.99890053274005,98.00109946726
Antequera (Bolivar),Oruro,1999,635.91518400267,27665.7663231386,,28301.6815071413,2.24691661462663,97.7530833853734
Antequera (Bolivar),Oruro,2000,665.281962786857,27636.3995443546,,28301.6815071415,2.35067998563613,97.6493200143639
Antequera (Bolivar),Oruro,2001,642.372390362537,27659.3091167788,,28301.6815071413,2.26973224258936,97.7302677574107
Antequera (Bolivar),Oruro,2002,605.70763297118,27695.97387417,,28301.6815071412,2.1401824934619,97.8598175065381
Antequera (Bolivar),Oruro,2003,621.406774102771,27680.2747330384,,28301.6815071412,2.19565319447883,97.8043468055212
Antequera (Bolivar),Oruro,2004,727.896363757323,27573.7851433847,,28301.681507142,2.57191914047099,97.428080859529
Antequera (Bolivar),Oruro,2005,888.600889221188,27413.0806179206,,28301.6815071418,3.13974591579286,96.8602540842071
Antequera (Bolivar),Oruro,2006,953.433748754888,27348.2477583874,,28301.6815071422,3.36882368107449,96.6311763189255
Antequera (Bolivar),Oruro,2007,1071.41493776246,27230.2665693793,,28301.6815071417,3.78569357263136,96.2143064273686
Antequera (Bolivar),Oruro,2008,1076.08321932984,27225.598287812,,28301.6815071419,3.80218828714575,96.1978117128542
Antequera (Bolivar),Oruro,2009,899.550698638916,27402.1308085033,,28301.6815071422,3.17843552303387,96.8215644769661
Antequera (Bolivar),Oruro,2010,910.926333123782,27390.7551740183,,28301.6815071421,3.21862972309226,96.7813702769077
Antequera (Bolivar),Oruro,2011,862.132545300284,27439.5489618415,,28301.6815071418,3.04622375558402,96.953776244416
Antequera (Bolivar),Oruro,2012,1036.33971100465,27265.341796137,,28301.6815071417,3.66176020581371,96.3382397941863
Antequera (Bolivar),Oruro,2013,1208.10195271001,27093.5795544318,,28301.6815071418,4.26865786191943,95.7313421380806
Antequera (Bolivar),Oruro,2014,1290.1577115479,27011.5237955946,,28301.6815071425,4.55859031281341,95.4414096871866
Antequera (Bolivar),Oruro,2015,1223.4857643555,27078.1957427868,,28301.6815071423,4.32301439067053,95.6769856093295
Antequera (Bolivar),Oruro,2016,1391.6715280457,26910.0099790964,,28301.6815071421,4.91727506612816,95.0827249338719
Antequera (Bolivar),Oruro,2017,1362.98569680791,26938.6958103345,,28301.6815071424,4.81591772723446,95.1840822727656
Antequera (Bolivar),Oruro,2018,1281.261668335,27020.4198388072,,28301.6815071422,4.52715739879861,95.4728426012014
Antequera (Bolivar),Oruro,2019,1349.51300103764,26952.1685061042,,28301.6815071419,4.768313856889,95.231686143111
Antequera (Bolivar),Oruro,2020,1218.77776016238,27082.9037469799,,28301.6815071423,4.30637932186045,95.6936206781396
Antequera (Bolivar),Oruro,2021,1252.54848156741,27049.133025575,,28301.6815071424,4.42570340299856,95.5742965970015
Antequera (Bolivar),Oruro,2022,1527.24168444829,26774.4398226936,,28301.6815071419,5.39629309326687,94.6037069067331
Antequera (Bolivar),Oruro,2023,1711.519327533,26590.1621796087,,28301.6815071417,6.04741215500256,93.9525878449974
Antequera (Bolivar),Oruro,2024,1389.43081436162,26912.2506927809,,28301.6815071425,4.90935782035059,95.0906421796494
Anzaldo,Cochabamba,1985,9036.14425711055,55520.8472188518,,64556.9914759623,13.9971582481119,86.0028417518881
Anzaldo,Cochabamba,1986,12711.1142903136,51845.8771856482,,64556.9914759619,19.6897562908375,80.3102437091625
Anzaldo,Cochabamba,1987,13846.1146843262,50710.8767916346,,64556.9914759608,21.4478933540175,78.5521066459826
Anzaldo,Cochabamba,1988,13621.2137937012,50935.7776822591,,64556.9914759603,21.0995176235459,78.9004823764542
Anzaldo,Cochabamba,1989,13943.0404023315,50613.9510736286,,64556.9914759601,21.598033123219,78.401966876781
Anzaldo,Cochabamba,1990,13991.0381931092,50565.9532828509,,64556.9914759601,21.6723826083489,78.3276173916512
Anzaldo,Cochabamba,1991,14423.0938823857,50133.8975935728,,64556.9914759585,22.3416450374039,77.6583549625961
Anzaldo,Cochabamba,1992,15580.9990829469,48975.9923930102,,64556.9914759571,24.1352620788559,75.8647379211441
Anzaldo,Cochabamba,1993,16250.0224910036,48306.9689849524,,64556.9914759559,25.1715919832724,74.8284080167276
Anzaldo,Cochabamba,1994,14442.1446716121,50114.8468043414,,64556.9914759535,22.3711550699999,77.6288449300002
Anzaldo,Cochabamba,1995,14424.4605522337,50132.53092372,,64556.9914759537,22.3437620348318,77.6562379651683
Anzaldo,Cochabamba,1996,14727.9340689816,49829.0574069728,,64556.9914759544,22.8138482482836,77.1861517517164
Anzaldo,Cochabamba,1997,15028.6813130674,49528.3101628874,,64556.9914759547,23.2797114138521,76.7202885861479
Anzaldo,Cochabamba,1998,15407.7247034056,49149.2667725485,,64556.9914759541,23.8668567898562,76.1331432101439
